atoms,coordinates,total_energy,forces,source,charge
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.0119439349283657, 1.9566536824465948, 0.33385037577152554], [0.030263279417155148, -1.2298603438203737, 0.11706985318272967], [-1.4103585748172187, 0.6837060202581788, 4.172590974738735], [-1.6714280335304874, 2.6611508814493825, 1.9525921497519918], [1.4862775540007864, 3.6122953275464873, 2.4245475554611087], [0.9539515357909765, 2.46515342057867, 4.957268072832537], [4.566996414953749, 2.4583040735663904, 3.0376834082803854], [0.023659698032977905, -1.8840602235891424, 2.9830910671468076], [3.819097976154478, 0.3335932226255351, 0.9778327415044141], [3.515946883317866, 0.7556083293126117, 5.371432726569712], [3.141337666087427, -1.3591839132005714, 3.411100945756046]]",[-64250.6015625],"[[-0.4997211200836258, -2.168426921501411, -1.7756788699946118], [0.19423687220533312, 0.4786354914321334, 0.569598908861299], [0.33627327663261464, 0.4031355711159804, -0.24534323214088297], [-0.10538412594707136, -0.24788867709607754, 0.0989682430029961], [0.717754696452618, 1.77458409366492, 0.7888138563622006], [-0.38133466117064024, -0.8470478324113545, 1.1250438870157982], [0.08960967944628752, -0.11535358395172467, 0.26546947882980765], [0.27321945651777835, 0.31815084600829513, -0.3984260274367325], [-0.29875247902565477, -0.03662440770657501, 0.2567644900570534], [0.026486218392827342, 0.7873575827287161, 0.10865415959468921], [-0.35253535882783116, -0.34645577636267494, -0.7959209036391736]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.7162009630871005, 5.393485740983299, -0.1701041936423428], [-2.7115427802032763, 5.726509302066052, -0.20520458653084042], [-5.480877200515621, 2.4527915187023974, 0.08377627629735913], [-2.4927931923682736, 2.626003447225915, -0.22467334696185925]]",[-23366.037109375],"[[0.43404780720172287, -0.13508331489249265, 0.10984530092399825], [-0.4019065317051785, -0.8045310186529667, -0.09100064702346804], [0.3760317065545841, 0.24125769554293222, -0.15403364119121532], [-0.4111645650728524, 0.6979669613925503, 0.13594571479034454]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi']","[[-0.09459546574089339, -0.09971853256987717, 1.5185464844679701], [0.06348065047168229, 0.02542752930926791, -1.6699886806950721]]",[-11684.521484375],"[[0.07926530297194019, 0.06395890034869783, -1.5397702546838812], [-0.07926525154984862, -0.06396044301144517, 1.5397702546838812]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[2.428850134127333, 3.8956790744721608, 4.43996720214264], [3.610721302537441, 3.8005780984911985, 1.839509479001502], [2.2344042857142874, 1.6651102857142845, -0.43472628571428373], [-0.8187277142857123, -1.7900297142857156, -1.568851285714283], [-2.390408714285712, 0.6064332857142851, -0.4865642857142838], [0.05497828571428798, 1.0651202857142863, -2.2766692857142843], [1.3902922857142883, 0.053998285714286, 1.918678714285715], [0.944853285714288, -2.5819637142857133, 0.6132167142857163], [-1.4153917142857129, 0.9813312857142868, 2.234915714285716], [0.4186406408094494, -2.923657173438629, -4.462015792380204], [-1.9765468981130723, -4.393092020881776, -3.94040108140474]]",[-64248.515625],"[[0.503647762418601, -0.040653364577162704, -1.122981861143527], [-0.7596955827853341, -0.17768595212172392, 0.8477790545535914], [0.5097098613726208, 0.10695928745628369, 0.3165222569459335], [0.17830944498210521, -0.2735473751957702, -0.4996832220021329], [0.030577966779440732, 0.46522306728588597, -0.020188873654257325], [-0.4723502206006659, 0.29375312043827423, 0.0005582423399363336], [0.029164476326149127, -0.034663199987051224, 0.1519958351240772], [0.2715102376158226, -0.053758557152860036, 0.2250109885530975], [-0.027577868259351577, -0.07587807837761644, -0.04688265731973861], [-1.1668130235626444, -0.5431561267092275, 0.6603743271236562], [0.9148144357972081, 0.30813731927115967, -0.5268563521208844]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi']","[[-0.1354468023413555, 0.13739788588902746, 1.5805926793326586], [-0.10391113770688541, 0.144275068579236, -1.4076632298924445]]",[-11684.7490234375],"[[0.009587972933864802, 0.0021613332439682485, -0.8379553781785612], [-0.009588589998963736, -0.002160779942262871, 0.8379553781785612]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi']","[[0.16195098802154517, 0.08647334628740833, 1.355792534912268], [0.007428245792498957, 0.03324420141113021, -1.499313507491344]]",[-11684.7900390625],"[[-0.004398011679179093, -0.0021693730879864433, -0.006825300495008834], [0.004396672647914405, 0.0021707671408891186, 0.0068252902105905185]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9624657418566259, 1.7888905627435396, 0.1823824358282442], [0.024367378723239935, -1.1291966315222832, 0.261083973184879], [-1.535108221441914, 0.9905797328535253, 4.189067731999593], [-1.7556943986535747, 2.360487156177334, 1.7408910478081787], [1.6130870312803625, 3.538411899305877, 2.595687559978417], [1.107361176763605, 2.3917351200963144, 5.32521287662342], [4.519478586754929, 2.659683888239883, 3.1581223756109407], [-0.03019255093978629, -1.7819906627816824, 3.1563447916942238], [3.7533762288745236, 0.4210932460237765, 1.0084497539453534], [3.39360537696823, 0.9869006919433422, 5.30048162822892], [2.953592262203165, -1.345707787848495, 3.3850156294653204]]",[-64250.58984375],"[[0.0277450569056986, -0.3597442732682198, 0.4466351124665123], [0.12047609844843414, -0.02279630794084896, 0.29789480996022805], [0.29568036900852, -0.2528035491869957, 0.19672055922854265], [-0.1513261138033674, 0.2528716834583363, -0.22877961080065407], [-0.35986136137074254, 0.33999808725814695, -0.009484804791532186], [-2.64060256410117, 1.4101223062932575, -0.4309505517818065], [0.26704695433314096, -0.1776083047634414, -0.4168261887776639], [0.13178957566065738, 0.46411502405656674, -0.36898076077952263], [-0.16028152816210575, -0.07830808073721875, 0.3990808877729763], [2.505400001378309, -1.7228544979794465, 0.5351805603055049], [-0.03637383299652536, 0.15243168877229094, -0.4209598564533316]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.39386090447436023, 0.18656570956512214, 0.1748545550013117], [3.4110704529703453, 0.08113112165078483, -0.041713476548283286], [3.9013418485066267, 3.0102318466597136, 0.03722788243949154], [6.790571473819668, 2.760995673677366, 0.09175855202509454]]",[-23374.20703125],"[[-0.31322985468847925, -0.02363033312856823, 0.008262779354021501], [0.25443028705406057, -0.31794670030473116, -0.01856180154359717], [-0.9344576747799421, 0.4290591444093905, 0.002972565589595639], [0.9950735221109817, -0.08664884683532718, 0.005591643380383242]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8578086336822676, 1.863059704276013, 0.3381256217584455], [0.11810829264096324, -1.1216562239594536, 0.2554667476413149], [-1.437006649098277, 0.9381781338576739, 4.122955476551641], [-1.7959438741281546, 2.52576734235457, 1.7109501585786633], [1.648939460048497, 3.616010166673529, 2.616089524545424], [0.9052737083457252, 2.460690198305267, 5.32319179133734], [4.64779045539201, 2.423835052289329, 3.2263556945967315], [0.18187389530030884, -1.7890969228503923, 2.9330107498391103], [3.5922697631119695, 0.36277134568034963, 1.0928897391905725], [3.6011514199144, 0.778220446414832, 5.352823940791815], [3.0214896512628844, -1.3103223724811996, 3.329957158335181]]",[-64250.92578125],"[[0.2424036368537443, -0.2894434863652272, -0.1536202075749295], [0.053172550997239, 0.2513898530453378, -0.9541605633889065], [0.1001522880836674, -0.11441441087114704, -0.019470332199803566], [0.02860699400472632, -0.013325237989977215, 0.33454374600448566], [0.1349838645673811, 0.1574728020980327, 0.3882895504786344], [0.1859176005415042, -0.29784169093962815, -0.4566945591314268], [-0.06437624204394357, 0.4071184177970502, -0.7384777993584867], [-0.8810630317691786, -0.10981105381100742, 0.9816976076497544], [0.3011390297178738, 0.5620388329575253, -0.7284155244785354], [-0.4586031929045214, 0.04974346367816172, 0.8684970152503023], [0.3635561929168849, -0.5969647175571928, 0.474169019979774]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi']","[[-0.15175079039482575, -0.13049447961396496, 1.4702693814962864], [0.04880424448544853, 0.03714398060862933, -1.3816459269064625]]",[-11684.791015625],"[[0.0026969724893306274, 0.0032153061439934016, -0.03854118159676639], [-0.0026986318802258444, -0.003214294157231149, 0.038541068468164914]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.2629651091062487, 0.9117488647472494, 1.8518310016184898], [-1.4502639251421408, -1.2464716315023663, 0.8197243087042373], [1.4504249492196097, 1.246510992244366, -0.8198224870035948], [-0.2631261331837176, -0.9117882254892499, -1.851732823319134], [-3.683845482241669, -0.30374611051368205, -1.96108492103702], [-3.195535627692437, 3.8356199814311, -4.235518650002735], [-0.5041828328368605, 3.0634802602622213, -2.9925457576533803], [-2.2951014410827, 0.9021355405559661, -4.223799913382276], [-3.848778012373, 2.0402624917313363, -0.13758746498756835], [-5.031665019034484, 4.053056099304888, -1.9816001613623724], [-1.0104482014423568, 2.92091465560708, -0.12531181602722574]]",[-64250.26953125],"[[0.02262105116833337, -0.13670203091327138, 0.7870737327832065], [0.013311266607695516, -0.20699135068984212, -0.10596889797249452], [1.2543030843940934, -0.27581092424493503, -0.19614802566091502], [-0.1315002749734405, -0.32895807272893457, 0.07449430989325682], [-0.5655884999391435, -0.3541849281035566, -0.18350281912100894], [0.05306389611773503, 0.202898666421162, -0.48589397676880314], [-0.3619684844173276, -0.006156437923228423, -0.8990386523220433], [0.32616641879926533, 0.2980670225449222, 0.007136141896387706], [-0.30065406797220323, 0.04394780314944341, 0.09761825883280313], [0.10630298730147575, -0.23486994048295004, 0.4261904601865376], [-0.41044954088946256, 0.9945814126945818, 0.4900219365923056]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi']","[[0.15858549475078842, 0.026872771048348534, 1.3655376221411848], [0.08804251709669285, 0.274683403890594, -1.6381687018534896]]",[-11684.728515625],"[[-0.02603297893545112, 0.07797265443385651, -0.9544696101592893], [0.02603235158593387, -0.07797383714196279, 0.9544701243802052]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[6.462437902997295, -0.24661702914724748, -2.51219913385771], [4.123108955616154, -1.0380500329353066, -1.0736519845936838], [2.2344042857142874, 1.6651102857142845, -0.43472628571428373], [-0.8187277142857123, -1.7900297142857156, -1.568851285714283], [-2.390408714285712, 0.6064332857142851, -0.4865642857142838], [0.05497828571428798, 1.0651202857142863, -2.2766692857142843], [1.3902922857142883, 0.053998285714286, 1.918678714285715], [0.944853285714288, -2.5819637142857133, 0.6132167142857163], [-1.4153917142857129, 0.9813312857142868, 2.234915714285716], [-2.9609476036488536, -3.870166023215648, 3.5844411727203718], [-2.7641301472723354, -2.7089995854113007, 0.9803675530279023]]",[-64249.2421875],"[[-0.6158541086773958, -0.19449711941080855, 0.3612776800390709], [0.2818028834660426, 0.6828390962712662, -0.2432343093210927], [0.40556048268851647, -0.3969057847213253, -0.08170235015808866], [0.12471893522452153, 0.2842877531973585, -0.4666784667438135], [0.06031050295125025, 0.04460564082478953, -0.15603668592444683], [-0.059739923423102546, -0.05131906227515246, -0.31232929959867656], [-0.12267917511790344, -0.02635521547232364, 0.26528477067686007], [-0.4219953431114345, -0.01644845642393119, 0.006684069720490303], [0.08786312810584626, -0.14574979934848353, -0.0013483381490415698], [-0.13726762249853602, 0.18186194017876012, -0.6946558929158534], [0.41359600725101886, -0.37062961014596596, 1.3317385836593278]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.0028405124103612, 1.637997720664851, 0.4106047770113005], [0.17873164270885097, -1.3562942030432021, 0.22916939408129247], [-1.4276074474409433, 0.8224811237948942, 4.0166683205912], [-1.8111362451109152, 2.5079583728707817, 1.705119786211031], [1.4844671153351123, 3.7288049514455652, 2.4566015843788906], [0.8662192444760353, 2.309416914562279, 5.196126390204125], [4.661949558341262, 2.5718175053708907, 3.195085137318908], [0.05092912577647514, -1.7750207736900367, 3.0952374241884133], [3.768044704600342, 0.592542859980521, 1.0992440106049113], [3.50917446350993, 0.910567665470279, 5.223085506187762], [3.131595127832201, -1.324019295913422, 3.3012591269285307]]",[-64250.97265625],"[[-0.35043831451119534, 0.07104064795661451, -0.5357513455220189], [0.06410586468642729, 0.22822260670468295, 0.15768934052566697], [-0.2516569393889931, -0.13881198217489324, 0.1622769110036922], [0.35520946185615343, 0.049111789563010405, 0.05030674126930536], [-0.18854521799904012, -0.29422733496680503, 0.6964638936557301], [-0.024881653731650806, 0.5544551028916259, -0.5147325655895777], [0.01939564161178676, 0.6722492307317263, -0.5710968343889614], [0.4306896360891405, 0.03813378493403181, -0.1464545391135578], [0.2876289035976285, -0.4701348026292178, -0.15264437054305688], [0.05543589435803753, -0.42547425329504146, 0.9850534133461242], [-0.38756357338973846, -0.2704108332978884, -0.12768249320633548]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi']","[[-0.13758038020816613, 0.03555485965365355, 1.3993033501718228], [-0.04391088271161707, 0.06741508975996835, -1.357843792340141]]",[-11684.7333984375],"[[-0.029431413545738843, -0.010122994085686416, 0.9438478629229711], [0.029430508516927075, 0.010123271764980936, -0.9438473487020554]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.7731699296427526, -1.5067725932794565, -1.2089496728849478], [0.38584617274074084, 1.3962102502345062, -1.4935275662373697], [-0.3858381508035958, -1.396281019013051, 1.4937065758139512], [-0.7731779515798984, 1.5068433620580026, 1.2087706633083675], [6.880133204051461, -0.3604052471714754, 3.337457666714973], [3.4008228471440267, -2.7638776001559267, 1.1779283121089668], [4.005654433881392, -0.2307855637597504, -0.4352005461444688], [6.2962656020054375, -1.7962203419758422, 0.8676047679297136], [4.176120549699686, 0.699185776067445, 3.979567055908081], [2.580002076065478, -1.8054506518303715, 3.805944523442217], [3.4629617790306817, 1.9748395501117852, 1.3919181118860542]]",[-64250.3203125],"[[-0.027547380101255077, 0.06604236923315708, -0.28333438761950536], [0.5595726294454523, -0.20488556461763807, -0.3441612712143803], [0.031201089400762657, 0.27549570682356295, 0.4181309215072684], [0.0342198387134671, -0.29845819039555477, 0.5368965155014573], [-0.1553789973731663, 0.12126054245545403, 0.28456018743853784], [-0.10088500146656001, -0.07581426356196834, -0.07646315893558907], [-0.014306057822523734, 0.19140053247808272, -0.20370162238114994], [-0.008085542830980168, -0.020894785843019566, -0.24105056735805666], [0.15925946266990468, -0.1746334853435719, 0.2309735857599141], [-0.13978391112780594, 0.08729403981835433, 0.0018894564182615674], [-0.3397176311706814, 0.01966483111898758, -0.3264814305322712]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.3781236195117257, 0.8107678265791379, 1.331595103722802], [1.5546681215813616, 0.84419394852551, 1.0951020646501806], [-1.5547690788877846, -0.8442306341302114, -1.0952619983510936], [1.37822457681815, -0.8107311409744373, -1.3314351700218905], [-4.166288170852926, 1.1498517713179814, -1.6950970415910387], [0.24717147074076085, 2.8464386350518187, -2.1296243140130287], [-1.724223146329178, 4.9176869117706286, -3.228758094076234], [-2.445859339018934, 3.2969480350039193, -0.7293113645978435], [-3.048880595311802, 0.7707011185659047, -4.425365733817861], [-0.16226485351406694, 0.4717548042006494, -3.770367060581089], [-3.0894190426070236, 3.56963148507619, -5.423444126846935]]",[-64250.66015625],"[[-0.20908294426477064, -0.26817849745831135, -0.20014213378004042], [0.3355255994210729, -0.1868171271894753, -0.2047378803706265], [-0.9167725890444923, -0.4027366385295195, 0.2722889737706774], [1.3913054203221793, -0.20757200894793904, 0.4874817366904519], [-0.3775383738378148, -0.009943608119217127, 0.043235422061560676], [-0.10692889700016119, 0.5401988422225861, 0.11737596339138943], [0.14333008140719677, 0.26650362851352954, 0.05287332584634756], [0.16279000063345586, 0.2327291359663815, -0.12057739996884248], [-0.45655129718429094, 0.27066347003381036, -0.08881957900919404], [0.1091398412496419, 0.07972907881588072, -0.08292969263986849], [-0.0654221673866368, -0.3112905733488042, -0.2748884119220287]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9607702939156165, 1.9578724793595352, 0.3295193503412829], [0.1766461510489188, -1.2842334989665452, 0.3513705625520045], [-1.68671357500327, 0.8803384504419361, 4.085496225124045], [-1.7650905581051624, 2.527245535784358, 1.8255483628529734], [1.5244808788375286, 3.5611313441717907, 2.536708096101031], [0.909858143121637, 2.3199931338547484, 5.265433580488894], [4.590403472387562, 2.574023691239544, 3.024285286954166], [0.17992696714609874, -1.742843704332226, 3.2076440873584406], [3.5028191602120655, 0.6332650446107694, 1.1271482650024338], [3.635752779674592, 0.9763899611389395, 5.306130213163718], [3.093711111833888, -1.0747218451645653, 3.3698474951255046]]",[-64250.5234375],"[[-0.8633743464873181, -1.2357453657645676, -1.177389519358374], [0.13128965008633764, 0.2948470225924096, 0.16289161068641367], [0.6280077200218177, -0.27660344152033267, 0.5970932727861373], [-0.07899106895755559, 0.3884107523484834, -0.36103923580042446], [0.003234564745731133, 1.2429007498076237, 1.5472614249849406], [-0.36249828622685404, 0.03798349872918642, -0.4616321083647308], [0.2973234591007067, 0.8609585366249912, 0.40072248662450716], [-0.36184481428708287, 0.23448808003089303, -0.2813523230996376], [0.6125800641066348, -0.7302662055544218, -1.3553490370072923], [0.13180752197061804, 0.4785366581721208, 1.0415765764084834], [-0.13850956885432397, -1.2963761255021644, -0.11048781995826333]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9044356271011819, 1.7593686747305628, 0.20603060660484213], [0.29413112733573804, -1.287219970868803, 0.13352232228285593], [-1.3016725159680707, 0.6717941748115038, 4.198329026119793], [-1.7738248027853012, 2.4497209472958787, 1.8775127904372315], [1.4804377473227455, 3.4427274675361277, 2.4969446762302194], [0.8743772688771969, 2.382775730932107, 5.198528771506194], [4.5834125623953055, 2.5953073048859943, 3.009402865233095], [0.21570268906684817, -1.9086700547275077, 2.9083687773419378], [3.7630362505155666, 0.40097728043339875, 0.9182279641091876], [3.425270551742882, 0.8528162167992013, 5.439188568398888], [2.991577838663141, -1.338351593357681, 3.320786058739039]]",[-64250.96875],"[[-0.0612479791028058, -0.7257292344145091, -0.1302604883454988], [0.02195103674170162, 0.2980670739670138, -0.36682093008907024], [-0.34924799593535155, -0.13972863237935976, -0.4434985191465389], [-0.025361324144098037, -0.2431770765331666, 0.20794512764442785], [0.18047410934916586, 0.651337408749767, 0.2409215493302879], [-0.04735261924129594, 0.1264514997560536, 0.003376941718670935], [-0.30598566469326816, -0.6033837372488543, 0.474069981031395], [-0.9309815413892805, 0.04816037802463725, 0.33688231988526257], [-0.1030062141662374, -0.04823792253873663, 0.36420226007546885], [0.5882640996622226, 0.1312726293740254, -0.5499448712393337], [1.0383452121737322, 0.500793733491848, -0.14494411801764198]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8036220109565823, 1.7053428154121288, 0.1632474690852494], [0.2509273642610714, -1.2868016483013165, 0.2803662987524495], [-1.309385408356451, 0.8221411331080062, 4.098907052066028], [-1.8995354539603475, 2.517116639573373, 1.8563525916263615], [1.5011200801478135, 3.6203581314142266, 2.645470483962725], [1.0089072180321996, 2.2489526345283535, 5.057707330213763], [4.587150094745753, 2.629490196139338, 3.010167373892204], [0.0838222053784229, -1.7381496306951396, 3.0877014928773874], [3.778779466279077, 0.31136820084832667, 0.9925527682050318], [3.5907576073283916, 0.7384034846724431, 5.225545577113989], [3.0314436356613896, -1.3174070512191958, 3.303507159392605]]",[-64250.85546875],"[[0.11738989877820703, 0.11947948689156405, 0.7245989768416282], [-0.019873080305459506, 0.2295619979240109, -0.45487216020590826], [-0.8079526446265561, -0.4586888621090901, 0.040774962397116817], [0.31681464295864503, 0.01266856759610991, -0.28739045935898205], [0.20535335138472166, 0.07077027059909824, -1.5151174755396342], [0.15048819082110654, 0.14259983628469994, 1.1869833389840512], [-0.28988036845527254, -0.4455314401149772, 0.07616177405685137], [-0.18745553245641416, -0.18600938897497063, 0.24271299215667658], [-0.1367737133089309, 0.6182524350285861, -0.16232622478951533], [0.6233308807928134, 0.7494024227141983, 0.5285599660148583], [0.02952376762221264, -0.8523859597380499, -0.39179674281260923]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.28057923369412274, 0.3226538494345554, -0.04517221869533977], [3.4498528539705604, -0.0775769911940696, 0.17032371499137428], [3.959562641849632, 2.9953603203496613, 0.04604343950178391], [7.042388497988284, 2.84855331874884, 0.08827938569743955]]",[-23374.375],"[[0.41066211981604533, -0.06718291122435353, 0.03837214175512256], [-0.35184131485780507, 0.4317731509807772, -0.05161785548047465], [-0.045695038403702655, -0.38052255207835145, 0.012576388354747477], [-0.014006596130011038, 0.01866103589592408, 0.002191244960418161]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.123909572176224, 20.318559860305168, 15.487411874643337], [9.152077921178165, 16.97057659981594, 14.568512249761703], [7.5726345973694285, 19.308697305732533, 15.667213747551555], [9.8923352716485, 19.723598172693105, 13.765494967175787], [11.30371334822336, 18.875062354941097, 18.074723268538634], [10.733962912118916, 16.092674111116153, 16.569033794499084], [8.484526171356602, 19.717484774777468, 18.27084848120994]]",[-40889.97265625],"[[0.07792457477823123, -0.09913937572376716, 0.5361632364755574], [-1.1857625785299934, -0.21075956156066608, -1.2613196287898893], [-0.719648057864514, 0.04226913925430321, -0.70136904697134], [0.2426684092032786, 0.5279742683917867, -0.30869684304961814], [0.03687879279361057, -0.37843985452526585, -0.7635342419216197], [1.2291504825197097, -0.04792444318405981, 1.6587753727806396], [0.3185649995338631, 0.15192914067130073, 0.8436406046234071]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.069072387568539, 1.7366118351755289, 0.4168444215659566], [0.36320223742835256, -1.2062247239005977, 0.21556591801864944], [-1.405549234122677, 0.92845547037856, 4.37096506063153], [-1.8195140008357897, 2.4982130616363527, 1.8292539968774235], [1.4847935151049414, 3.449059607887612, 2.369129235094204], [0.9781777238094242, 2.2521253746888004, 5.268728802404352], [4.5986202923283415, 2.508389553355287, 3.16274732357065], [-0.20499950360663682, -1.6504360837070187, 3.174088108820762], [3.7613965085464263, 0.3198580303173229, 1.139257151766817], [3.424286444847969, 0.8919878857682774, 5.531554132647787], [3.185317506079626, -1.3113825728752575, 3.416095321378934]]",[-64250.0625],"[[-0.9310247359462057, -2.0087171041534675, -2.4052626771232903], [-0.2459069725308508, -0.03837767477217634, 0.7995050234221488], [-0.8100707205786473, -0.40631047389417924, -0.8923198418364829], [0.2658885688761671, -0.039404177990880605, 0.38545058822471356], [0.2803172478182673, 1.870575254676017, 3.056183566931277], [-0.4092426129780391, 1.617634099971959, -0.4259627117429394], [-0.16019477909361396, -0.16306567446640463, 0.2676948726870218], [1.0390682067813166, 0.07170039339155816, -0.6164284934403201], [0.5234784349251363, 0.17241554768963657, -0.45451832479376114], [1.3953657086731655, -0.6714177355109126, -0.26083686259956024], [-0.9380217399472021, -0.4003393406201607, 0.5464003464668733]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.2587451840641886, -3.486107260459853, 5.1818918592778465], [3.139995078357018, -2.4847122309735767, 3.2775938641259854], [2.2344042857142874, 1.6651102857142845, -0.43472628571428373], [-0.8187277142857123, -1.7900297142857156, -1.568851285714283], [-2.390408714285712, 0.6064332857142851, -0.4865642857142838], [0.05497828571428798, 1.0651202857142863, -2.2766692857142843], [1.3902922857142883, 0.053998285714286, 1.918678714285715], [0.944853285714288, -2.5819637142857133, 0.6132167142857163], [-1.4153917142857129, 0.9813312857142868, 2.234915714285716], [2.5895764667251857, 4.659389175160718, -1.804719423030256], [0.39167776369090257, 6.484835798846919, -1.8770377434536607]]",[-64248.9375],"[[0.835426953935679, 0.42036757680253806, -0.9299443578021555], [-0.7627202302119426, -0.29004944429238044, 0.756036900969571], [0.4937006730237841, 0.18342110941749173, -0.5590157281936643], [0.02531696744790299, 0.303494984265604, -0.44186252530299003], [0.19952352601835904, -0.049298359195673117, 0.044133755717007186], [-0.2564913873286835, 0.022666297466712712, -0.1442581473159936], [-0.25002701335225036, -0.1362786214112195, 0.402040331987464], [0.0012283976630990104, -0.1706356748338529, 0.4875733194355521], [-0.11865333956827452, 0.0454670842717381, 0.16219581836527394], [-1.0365860624208543, 0.35450719035147493, 0.22533520484049577], [0.864193500406153, -0.6865399442021232, -0.00273335824711019]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.487176033808739, 5.313040950809893, -0.011140347337578634], [-2.8107419307630135, 5.408752362381837, -0.19647386607232228], [-5.547069895310514, 2.5886298988049155, 0.057762036324762685], [-2.562847735663622, 2.650474032071803, -0.10088501386536916]]",[-23365.53515625],"[[-2.3097003763559525, 1.943189932855829, 0.08837817177508987], [2.2319440032392723, 1.646614048122481, -0.19454633035244853], [0.10250433455243771, -2.039139441972748, 0.06374961243597603], [-0.02169053756797745, -1.549713230311372, 0.042434826375576155]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi']","[[-0.08070175596381896, 0.04649437004628588, 1.4060578161897104], [0.10479353938211447, -0.09503787152563675, -1.3971554725746924]]",[-11684.7763671875],"[[-0.025978085852691776, 0.019148517324081984, 0.39311438248719976], [0.02597585927612646, -0.01915033252391468, -0.3931143310651082]]",bi2-2,"tensor(-2, dtype=torch.int32)"
