idx,config_id,true_energy,oob_model_count,energy_std_oob,source
582,6ef3eaa3fd8a8bce060035a755389aa930725bd7,-40889.98828125,4,0.0954268361339775,bi7-3
583,cb3b93263d815996a18d08f578716fcaf6d46af2,-40889.99609375,5,0.11118291181213903,bi7-3
584,a4f985fdc739296f3b9704067a9b6608ed1d66ff,-40889.82421875,4,0.12199539237177441,bi7-3
585,112e7e06485002c7e2695f5eb5eb113d6d72c453,-40889.859375,3,0.11203914097218724,bi7-3
586,1fe0df71556cd8a52336913442564210b16d99a0,-40890.125,1,0.0,bi7-3
587,e5b28ee54a5f9e04851dfdad2ab59e229ac416da,-40889.7890625,4,0.11991684017149126,bi7-3
588,6f5cab51027be52950131e2ba5967a7febaba83b,-40889.77734375,2,0.1490931976006658,bi7-3
589,29d8074477116ba6dd778899942d73e31785d268,-40890.06640625,2,0.056189522200266594,bi7-3
590,50567c37a3b27d35b95b9d1a2f3188cc1dd8fdd7,-40890.23046875,3,0.14492071089355607,bi7-3
591,9c341efc6df47850f9701dd5bc6bf284ac098ad4,-40890.15234375,2,0.05113299111388018,bi7-3
592,8508a6dc55eb8e8d8c9c22d190f27d0a44a9924f,-40890.2734375,2,0.0505879110309536,bi7-3
593,e9d11edd6b09ce78c0975e3cc470476c5e57fab4,-40889.86328125,3,0.07128917613306876,bi7-3
594,57337053ba2111125f23540143eaa63a41249e7b,-40889.73046875,4,0.1277449721505788,bi7-3
595,08c68b6c11b7e5a9bc9834fc5fafcb1aa61c413d,-40890.08203125,3,0.1114162786466532,bi7-3
596,797e373ef01cac73c2dcb2ac9f4287479e4db3d9,-40889.68359375,2,0.04950368152143394,bi7-3
597,dfe84c2fbc79c8a16b942e8795eb25cfde9001f5,-40889.54296875,3,0.0766065341973182,bi7-3
598,b476cd377035ac0b2804385eadd0efaf3153bc89,-40890.1953125,5,0.11089733323742616,bi7-3
599,897d8679de66f066c8bc1abbd38fbc222581f913,-40890.03515625,3,0.14638131586295997,bi7-3
600,1f1174e62855368fa0063114170428daf394354f,-40889.40234375,3,0.13686312679304596,bi7-3
601,9013c5e0f9b889863217b2447b14d5b0ca80c1af,-40889.94140625,1,0.0,bi7-3
602,77ecf0eddb4a420de242c2a8c6ee565c256ae437,-40890.10546875,4,0.11853769330548297,bi7-3
603,8bcf04a063da2b4932ecb8b398443cfe086ff5bf,-40890.12890625,3,0.14696615513109088,bi7-3
604,aa815dc850482709c770b91d422142f93f3e7d31,-40890.05078125,3,0.11095017792723588,bi7-3
605,62379a48265588f5eda8c460e5b79fb3de83a7eb,-40890.0390625,2,0.04245319488065338,bi7-3
606,22ed2816b5092785794982969705ce5ddbc3e359,-40890.203125,1,0.0,bi7-3
607,f7fdb7d921014194601c16ba2b1290e7c381d1b2,-40890.20703125,2,0.042629210656747005,bi7-3
608,dbbf300156fce633eeb0750cb305ebb01b17784e,-40890.07421875,2,0.14225872975458256,bi7-3
609,2923e928432b8b548aedbaa347576aff3bb5e669,-40890.046875,2,0.14443857025429674,bi7-3
610,80941ac5a916ab83c9edcb8977d583a37116e653,-40890.0390625,2,0.1529287139421899,bi7-3
611,373180e9b9322c61d9b26601acf9659a0861891f,-40890.078125,3,0.14690097858930604,bi7-3
612,e61295fb56c42804f04ae5cd01fc138c70f42c94,-40889.6953125,2,0.1452064927694621,bi7-3
613,379a0df3aa13382a8c15e266d39f9ab1b07fd752,-40890.19921875,2,0.14510400842676854,bi7-3
614,69df08244484c604488eaf42fff6216f25b02191,-40889.87890625,1,0.0,bi7-3
615,d760b1bef946e13e8851ea071e3717c52daf9b76,-40889.734375,1,0.0,bi7-3
616,a72ad1f5d883c4a9e17e0ce81cecfd798378149c,-40890.09375,4,0.0879055568983406,bi7-3
617,4e013f21985331c0a7e3bf2e020fd54453a11a86,-40889.70703125,1,0.0,bi7-3
618,8de56a71123047bed1bbc5c8c52042ff8d3a0ab2,-40890.0078125,1,0.0,bi7-3
619,ba33e002d8d04230b9e46f6c4691fb109f5230a3,-40889.88671875,5,0.11149443544764033,bi7-3
620,de989e89a27fc76341d0d39bdca16d1282e328b3,-40890.2890625,3,0.1440144940454491,bi7-3
621,b687a5ffd3afcbd8c95d8fad1fa3f83e804a01c0,-40889.859375,2,0.19317070966842992,bi7-3
622,55e3e840ccaf8a77a5cc60713e692d9ab8fef931,-40889.72265625,1,0.0,bi7-3
623,23c640c0f203faa433bd4290bae82fb550789f34,-40889.85546875,2,0.04997115010701244,bi7-3
624,3bbd41ebb6f2c37ecb58c4a5767f78864f9eb20b,-40889.7265625,1,0.0,bi7-3
625,75231e35b472c533df43f57ed176c3531d80eee6,-40889.9921875,1,0.0,bi7-3
626,74e147d62abbb70417aa24f750edc824eb2a9539,-40889.7265625,3,0.10668460916998247,bi7-3
627,7a95dda367cb44893060a3b584623931e693818e,-40889.7734375,1,0.0,bi7-3
628,86ac46d74b644455f0951641eb48211d1ae2fde9,-40890.14453125,3,0.06365704566553254,bi7-3
629,ec8a08c9563f3d8ac6ad646f0f7d4681524e3043,-40890.14453125,5,0.110709304141379,bi7-3
630,8ee77aad03cec7cdf5e257ea8926f2d5297341bc,-40889.89453125,3,0.10521027035664596,bi7-3
631,e0581b3961f42b4c829cb05abfc58e8a3077d2bb,-40889.640625,2,0.14861185866834212,bi7-3
632,8d1bf6727eb09249d421e5ab68c2d0f0513f39b3,-40889.9453125,2,0.1468912195819586,bi7-3
633,843351f84ff1fd71c675e939bc73040c389dd11a,-40889.703125,5,0.11087682384270778,bi7-3
634,7a41a2c39e10790605d7788087c89e82c2526d0c,-40889.94921875,1,0.0,bi7-3
635,c3af6fa0888abb98b492b4e6238ab100c4559589,-40890.15625,2,0.051667217884261936,bi7-3
636,9a70c372c50da284059afbe071baad3930148869,-40890.2109375,1,0.0,bi7-3
637,9101b292e17a3ffe489353bd199aa2e654c9db29,-40889.875,3,0.13976915970418827,bi7-3
638,a9d2e98610af2267612af110a30459c3c8b2af31,-40889.4921875,1,0.0,bi7-3
639,a0a0c182a86f97f23ffa413904f8647b473c6f4e,-40889.94921875,2,0.0480034519877918,bi7-3
640,f98aa2e3b9e35fe39c878666c59128be8bb7fe0f,-40890.12890625,2,0.15603467742699156,bi7-3
641,a9b942c9ebd48d1ad02d53d38785e4a3cc3452b8,-40890.05078125,4,0.08823815704925063,bi7-3
642,271fec0bd858934c622da2754eb1f280824267d7,-40890.203125,1,0.0,bi7-3
643,d52b8d7251b6054aeaccce1bf561b5936974230a,-40889.9453125,4,0.09431782123161635,bi7-3
644,e6242c52b91f025e6c983c48ab93f686a6d51dd3,-40890.14453125,1,0.0,bi7-3
645,2645cbbd5d6526eb31d370a0aa6b6b0a614d2081,-40890.11328125,2,0.042389611106753274,bi7-3
646,1f8b97a689d9b4e89577450809a381350a353652,-40890.0078125,2,0.10362592409310827,bi7-3
647,34506dcc53f829a56620c525ab8d7e8ad9e2051d,-40889.58984375,3,0.06214569855134943,bi7-3
648,0f061ee8deba0f02ff98146a3bd980605046bf19,-40889.49609375,2,0.15116662966588926,bi7-3
649,dba7be37d339c5a0f1ebd6561cf2bd2da9fb3aaf,-40889.7890625,4,0.09554908105436213,bi7-3
650,d647c485d267d418bca2d85c74a6a6f9ce7351a3,-40890.08203125,1,0.0,bi7-3
651,f1276ad4c0fc43862e309cb04f1efb14f4e692bd,-40889.53515625,4,0.12755749142626355,bi7-3
652,1b9a01b6a666cb687d54c058e36a17a28a83ee66,-40890.296875,1,0.0,bi7-3
653,888e95b1ea29686a9875be890e353ae6f6fd18c8,-40889.8984375,4,0.11827280883187019,bi7-3
654,852fb236ccfe16d32473f498955406bc55e8dc4c,-40889.73828125,2,0.154381240116876,bi7-3
655,015b0c905e0fdde4f12c9f120dcc7b33e33b8e1e,-40890.0546875,3,0.11322164192747824,bi7-3
656,f1a1bd964b708da80d84755362ef3dfaa6bb0935,-40890.10546875,5,0.11109206895801287,bi7-3
657,eb9c890d76b4036de4c3f06300795604f4fba008,-40889.93359375,3,0.13942141753837548,bi7-3
658,63a185fb484054bb6f1375434baaca95b288cc25,-40889.80859375,2,0.04779478040438903,bi7-3
659,83ff3dff02eb578f4486a5776a45722740611e46,-40889.83984375,5,0.11082492166223089,bi7-3
660,e20096326075b1107f2bfdeb5b8384d88b730d0c,-40890.1796875,1,0.0,bi7-3
661,79f62df427a3c82a4cf48bccaf271c89353554e6,-40889.96484375,1,0.0,bi7-3
662,cd96e2f90cd9df24379ce59c1bed81f5609b96d6,-40889.59765625,5,0.1098328040568731,bi7-3
663,c7d3772bf1c43c62e5b8f85b9972ae0bf7c39d11,-40890.02734375,5,0.11122259101946287,bi7-3
664,73499c41a03010ed1397a70c9b1adc7ff8b98c1b,-40889.58984375,1,0.0,bi7-3
665,3507d2280f807f27e8f41a72ca9a63b7aea9deba,-40890.1171875,2,0.15420366787598264,bi7-3
666,59016f586a1649c621b2b52e7a3c12dbd4a7c6ad,-40889.484375,2,0.09040259776432048,bi7-3
667,e5fa750f089aec4d3addbae8c4b8c9785b2093f7,-40890.12109375,1,0.0,bi7-3
668,6c6e43cc66445733eced2096944773086281de49,-40890.1484375,2,0.10669025882385606,bi7-3
669,cc4d47fd10e27fe4b5f6d98d7e25c95468fd4e3f,-40890.2265625,1,0.0,bi7-3
670,1486f2f9aadd4d1468df0f068318ac2cf5b367db,-40889.60546875,0,,bi7-3
671,7e5b9902b509bef4770d674b39075157d67acc9e,-40889.78515625,1,0.0,bi7-3
672,f4a04575a37f315498ca6f3c922f9ecd6a0adac6,-40889.5390625,1,0.0,bi7-3
673,7593248ed02ed6f83161b1978e8f153bf3ffb555,-40889.6796875,2,0.10593590377126615,bi7-3
674,0e195147fe0a646b7a7be0b33c9f94db42c4c5fc,-40890.04296875,5,0.11070450513484896,bi7-3
675,bef6ba909b0db54d1eef5e703197576880834c40,-40889.97265625,1,0.0,bi7-3
676,3286735876771162628d4bf8ed466a1a47f4c288,-40889.9140625,3,0.1446516810634504,bi7-3
677,ee008a75ef827c4253c6ce28a753f883b8dcc51a,-40890.1328125,3,0.14457352532536946,bi7-3
678,8bda9591f307e19c72253b4668f919d4c61f1f74,-40889.5625,1,0.0,bi7-3
679,43d98115d07da5802963d686f193e10f9dfdb8c1,-40889.66796875,2,0.05754111512066038,bi7-3
680,a717f7015d3a91c1225dacb98a43d2e1a6485642,-40889.87890625,2,0.05421151994317202,bi7-3
681,b9d53fc7f87c3286ee2d44920052da8fe524e1da,-40889.5,2,0.14474358240773805,bi7-3
682,d54fedd65add6261a579b852f86dad8c6af70536,-40889.92578125,2,0.15378116746191944,bi7-3
683,446f1ca9ea40ff4121999f1eb14717ff93f6894a,-40890.0390625,1,0.0,bi7-3
684,2e3b021c27fbb5e5f1b9d4cc536a173481564f80,-40889.8046875,3,0.10453105880258076,bi7-3
685,2d8b3b269b6557fbc7f6df165e1677975dfd9f49,-40889.6875,1,0.0,bi7-3
686,58750f6f8ad971a1e05474fafd70c661563610a9,-40889.75,3,0.14532991388962557,bi7-3
687,7f114c5915c8bbfbb89e498bdcfaa21ce9cfa010,-40889.953125,1,0.0,bi7-3
688,51550c73725675d4f7b8c2ed148b5462f99d6556,-40890.0546875,3,0.11236118526656022,bi7-3
689,6cb4f9517f544f3446dba021f08f51dc2bb364c6,-40889.91015625,1,0.0,bi7-3
690,b64d70da7e2665431621f56e8a98ccb2ac19e279,-40890.1640625,3,0.10593781648831521,bi7-3
691,cd664019f514a069e1bceb28f035426b8491b4af,-40889.97265625,5,0.11062083369082758,bi7-3
692,b6436d803f704e1e79078b2d685553a665185657,-40889.9296875,5,0.11118847763768139,bi7-3
693,e59779afcd0ab61d7f233949f3edf109cb030f03,-40890.15625,2,0.1555260183332946,bi7-3
694,e1dc124edc470f31a542b7bb4675e4ef06c730a1,-40889.90625,1,0.0,bi7-3
695,1b8a5b7b35d9ffde790f55c0e8768a5ceb393041,-40889.55859375,0,,bi7-3
696,4550d46876bc8e752bfb76a664e6ecb4b8c9f4b1,-40890.11328125,1,0.0,bi7-3
697,880c1017f796c5cc92fb10ae95130d79d9f63b15,-40889.7578125,2,0.15630391308504676,bi7-3
698,1a7ab392346b9886c4ae5bd0f9dc1d5f6353b05f,-40889.5078125,1,0.0,bi7-3
699,35b884d18c45b0a47d7ad8646fdc6b6f9fb62153,-40889.9140625,3,0.13980932010763888,bi7-3
700,df70e837a9b270f464367e8aa742b450562912ee,-40890.17578125,1,0.0,bi7-3
701,cf5d1caa60e13ef72e095cbd66ad0cdc1aa57dfd,-40889.96484375,3,0.10244023113527743,bi7-3
702,0ce845a1ecbd56645a32006968f06a313660d5cd,-40889.859375,3,0.1106902087473802,bi7-3
703,f1684ec0730a02a67fac7daa51d8b6609850cb16,-40889.765625,5,0.11010478004619356,bi7-3
704,1027429ee297b46696d7668f7cfde625f042d242,-40889.87890625,3,0.10411375418195715,bi7-3
705,bf516e6d9b38b77f9038a292d3b56f900f39b593,-40889.86328125,1,0.0,bi7-3
706,d98e2a5106456de11446748bc7b500ed72e955e6,-40889.6328125,5,0.11166368247328218,bi7-3
707,d4f672062f54a3e2593194d5d8fbea20c9a64410,-40889.91796875,1,0.0,bi7-3
708,b7749ec63607d8871e29ab346ce91d50b197591d,-40890.1015625,3,0.11278101530936549,bi7-3
709,d05448a7bbbc795e0cb4d36c0db023e75fe8278d,-40889.99609375,5,0.11089527938223975,bi7-3
710,4b1038547b3698c722ab9c72ef9ce8303398ac84,-40890.0703125,3,0.14013277023770065,bi7-3
711,867711d0d348d64df421fb772401789c224149e9,-40890.1328125,1,0.0,bi7-3
712,62bd8e310d72f37b75254d7976757b221af0d843,-40889.89453125,1,0.0,bi7-3
713,b34934e2c2f502a61d1fd3602797251cfa7afee4,-40890.1484375,1,0.0,bi7-3
714,30fe8727d17f3f1b62a251c03f5ef274b1c05cfd,-40890.12109375,0,,bi7-3
715,505c2e03e90228d09ed3d6712d01152439493386,-40890.01171875,2,0.19611444445916193,bi7-3
716,5a740b341a51309353632b9ac3b038bae8993a2b,-40889.76171875,2,0.196445184845526,bi7-3
717,34a0b84c7385e08b83ff3c2f2838a142aadc436e,-40889.59765625,0,,bi7-3
718,7336ce3123669e60776acb2d944752a5c4158070,-40890.0546875,1,0.0,bi7-3
719,405eb61b4b5c7c8bf109e100fa059633f19de2d4,-40890.12890625,2,0.10758101538613563,bi7-3
720,357e3f26fcd6dfbe1b41e2c754b2ee1178eedbfd,-40889.578125,3,0.07298402101971961,bi7-3
721,95dfb6fbabf7727769bcf265a6ac17cc3163c6e4,-40889.625,3,0.07524253887797223,bi7-3
722,ac5781c2559791038cc77ac699c00a1168fdba15,-40890.1328125,2,0.1058486163514906,bi7-3
723,b9a8136f7e5b4cbcb18d5a539c1d808150649d6e,-40889.79296875,1,0.0,bi7-3
724,65c6e2054db9e34b91554f0f52d0a6d9c34cd95d,-40889.83203125,0,,bi7-3
725,d395208369caa20a22520fa3fcb9cbafd45d4755,-40889.33984375,5,0.1119454390791406,bi7-3
726,1d5952b53fdcdf18f11519aed9333c69c7c02c8f,-40890.1171875,5,0.110084216511461,bi7-3
727,8e6a0ee985438f9c818ef4798d2ed94fca2b408b,-40889.30859375,1,0.0,bi7-3
728,05574f4c430e4c8f5e3f90d170e1830e127347fa,-40890.15234375,3,0.10328862774649765,bi7-3
729,4200a96cea4e7d197d753d448d08a5fd964af123,-40889.81640625,5,0.1120833561643361,bi7-3
730,289c211ae129b20b69c075bb21ed08c5bd1e5f5c,-40889.97265625,2,0.10241561932960759,bi7-3
731,6ae0ff9afe255957e37ed0b71c14a4b70516b2ad,-40889.69140625,1,0.0,bi7-3
732,53379edc00374cb3394e9b91f0f37c1cb65ba01a,-40890.13671875,2,0.1454765570051303,bi7-3
733,deff2794511e8d136e2480f82a3956a27a7ac895,-40889.8671875,4,0.09409029070684075,bi7-3
734,9843d7ea4dec316e7760ff9c54fa8da4ba321f7f,-40889.98828125,2,0.04236526977370918,bi7-3
735,044b646d4f45e345bfef985acf0d8884930c226f,-40890.28515625,1,0.0,bi7-3
736,2aee115834e57131d009406a0bf9cebc6f7ce5cc,-40889.7265625,2,0.1098907204460888,bi7-3
737,7b2d26e13ba9f1ec46ebee4acc606c17ed20c6a2,-40889.91796875,2,0.1012225888676753,bi7-3
738,cd81d98958547674b249c59365c35812fc749dce,-40890.22265625,1,0.0,bi7-3
739,5c0bb6d5f58b34d3a38ac7a37564dff187c04e90,-40889.93359375,0,,bi7-3
740,f8ebbe05744a4940d7af0933a955e3b87c5c2c7d,-40890.0625,4,0.08614214041330286,bi7-3
741,58aee870e5bbc886217e8ebdbd9ad077de94158c,-40890.09375,3,0.14607214806327054,bi7-3
742,95d0b7613c24086f57f13d1321a5fc2c7cc5b1d3,-40889.87109375,3,0.07161565442210656,bi7-3
743,968c6862ec8cb585d14073efcbe83b176f42174a,-40889.96484375,4,0.08976514927932285,bi7-3
744,8992ba0ff7ba112d239012da7629290ec601d1e3,-40890.15234375,3,0.07291914993422283,bi7-3
745,7f23b47d1aa1176524ec488894410a3f6a4fdb50,-40890.08984375,0,,bi7-3
746,947704c5e5ca6855ac1b2f9ee49e852f3eeb224a,-40890.203125,1,0.0,bi7-3
747,ee19cda3b3c6ba05f85141ad3149ecf7f7897050,-40889.91796875,1,0.0,bi7-3
748,3016b952f22f8042a68a838247bfad5765303a34,-40890.09765625,1,0.0,bi7-3
749,ed26ca0fa616ddc5a9115649ba3305901617f731,-40889.98828125,1,0.0,bi7-3
750,848a2751bba1d27c0df52f7eb94106218bf58905,-40889.33984375,5,0.11001297794363717,bi7-3
751,ddcd936f2196cbd49718b0b243b7a29fb676d65b,-40889.69921875,2,0.1445006830867202,bi7-3
752,feaea2a43579d48e57e93ad13432da13284aa035,-40889.98828125,3,0.14553345189780048,bi7-3
753,0df1d6649fde66dad107624db80461ae64c97ca3,-40889.38671875,2,0.1538300768628238,bi7-3
754,9f2a42e94d42fc6aa9d23fda6be4f60b4ba6d37b,-40889.9375,3,0.11200202666844568,bi7-3
755,d343f5fd08fece4c3b33541166f756ae3f7f7f89,-40889.9375,5,0.11091068574291135,bi7-3
756,d0dabe13c2e6110c3ecc3dc2617a1ec6d7e6e8c4,-40889.3671875,3,0.10668784150645635,bi7-3
757,074939a664c19df2eabf3b4523941eec4f2de625,-40889.51953125,4,0.087801360434799,bi7-3
758,6caca3633cd44d1acf1369c685db0f837f09be30,-40889.94921875,2,0.04655792843584158,bi7-3
759,681d4da7aa750e948c64525f599eb1dae26a5648,-40889.92578125,1,0.0,bi7-3
760,63b834041839a1c4f48eda6cd56cf056ebc48fd6,-40889.30078125,1,0.0,bi7-3
761,c1d5129cdb8d7a53da4a2c1da446fa6eea9d60d1,-40889.7734375,2,0.048821585578820055,bi7-3
762,08ec3f9bd05e4cb2601a7f6a8efef3d1376f3f93,-40889.62109375,2,0.10951887324335245,bi7-3
763,a30b472e0e5d33cf64fd0b7224d25b68f8f0fce2,-40889.7890625,3,0.1421585325187783,bi7-3
764,53a81102cf1e888ae3522cd9875260650053fbd6,-40890.12890625,3,0.14677032868310053,bi7-3
765,ac7bcc848b8c8ce77ff2faad6b85e0e00e310e46,-40890.00390625,2,0.10734465982124335,bi7-3
766,da5ba0d561c63a6623b655d54df55920f7603395,-40889.96484375,1,0.0,bi7-3
767,06fb06b4968f5bc68279dc71a962846171aee6f7,-40890.00390625,5,0.11152012546952636,bi7-3
768,e4f19381fc6a478630df4691b9bb1771aa9bc95f,-40890.0,2,0.15558644912471248,bi7-3
769,8677a8e6e5ff5889de97a8811c8587866d05a188,-40889.796875,5,0.11176510834932081,bi7-3
770,1198ad34eab01efaea4c9f7c2f32962735e174fd,-40889.8828125,5,0.11092876342535994,bi7-3
771,c7911259d8c3ae2bf9d4d1ad828ac914d240a165,-40890.20703125,1,0.0,bi7-3
772,7a08b5e4f73af732992c636691d9251d138e8e3d,-40890.16015625,3,0.0760351810014174,bi7-3
773,c8fa55e01da601692cc020a4d4c766f7b1ced57d,-40890.15234375,2,0.046812053229369294,bi7-3
774,7c655c19f5591d72221a0651fac21e96e43a52ab,-40889.6640625,4,0.08596695247382952,bi7-3
775,c32b74a7b2bff49eae23230c184322b910a94122,-40889.74609375,2,0.10056602845654243,bi7-3
776,7f7580245f987f8934782b0180e98bf9e0044fe8,-40889.3984375,1,0.0,bi7-3
777,1a6d23642c835e739953ee80dab4e9f2381d4ead,-40890.14453125,2,0.05102543216611985,bi7-3
778,d9959731a63542aead4e6ed9a42460336ff931ae,-40890.05078125,2,0.15542322875522163,bi7-3
779,20a9fe1cdfe4e0a0d4556d6faf8649f7bd1dbe48,-40889.93359375,5,0.11240556974074677,bi7-3
780,dc7ebeb41984091d45b2ea762dfcdf5bfcde077e,-40890.15625,3,0.07348309825352903,bi7-3
781,ea76a18c02ce2422bf538982e16278c59b59047d,-40889.66796875,3,0.11033340204774138,bi7-3
782,e71e85727bdd18d95eca7f38cf8b24495ad31d99,-40889.7578125,0,,bi7-3
783,f443c68db180e6f45987d4b7faa3dc6698c5f8da,-40890.125,1,0.0,bi7-3
784,62b4c198afb85da333ceb34d3496ad5b21fb3964,-40890.03125,5,0.11116660723887972,bi7-3
785,7ad471ad5d0fb844824fee6fe0d40307fc22e2c3,-40889.80078125,5,0.11077765029333961,bi7-3
786,febb34493c471104c985aa616053a61a473539bd,-40889.84765625,3,0.07624519986172441,bi7-3
787,bf34cf974f696c0cafc36acfd8b5b4fde6ae03bc,-40889.8984375,5,0.11248189408327773,bi7-3
788,5da5d9666736921dd2401933404dadd764619b22,-40890.02734375,2,0.05047319357062465,bi7-3
789,07e68945b525185daf43b0daaaf6cdf7d462176c,-40889.5703125,3,0.07480228530170195,bi7-3
790,8e64be3a515c4f251b9f0102d532164e5b0d6300,-40890.10546875,2,0.14362084891727536,bi7-3
791,48dea04e9168d8d0e4cbecd261ccd4336ef67727,-40890.0859375,2,0.10784000620104699,bi7-3
792,6b71e87f7fc28e366de51266f725ce451ed7acbc,-40889.953125,3,0.11077951729318308,bi7-3
793,bfb8eae75b5eabc2290566ac0722957db9075529,-40889.95703125,3,0.07359328692736301,bi7-3
794,7a4daba8e9225cfd57e0108eae10f58322b18eef,-40889.8125,0,,bi7-3
795,3500780e699611d75ac1ea4a6b4b07a16e73a619,-40889.78515625,2,0.19656868150160262,bi7-3
796,1bf4c4121233a26f353de86601f626ba6d980a35,-40890.0625,1,0.0,bi7-3
797,eae1d698cdb7a39573ed6441beb193bafc1eac40,-40890.14453125,1,0.0,bi7-3
798,3cb21aada0167a2f0629d9caa525f1fa3736f703,-40890.23828125,1,0.0,bi7-3
799,3f00991af449ff143542c119fa1daa4402da6959,-40889.53125,3,0.07387829058719747,bi7-3
800,89bc29317f2c405e13019034e5905e3328c1a26e,-40889.98046875,0,,bi7-3
801,855541bcf691da8c754f4a7a02e6d7d240e45b2a,-40889.9375,2,0.051313388191730286,bi7-3
802,265d0ff057a16d056c7adb6684d3cbf87eec5b1e,-40890.1640625,1,0.0,bi7-3
803,d609d43ded3da013a7a25f4875d08c3124ae31c0,-40889.83203125,3,0.10776244747026403,bi7-3
804,c88fa97e5ab977a030feaca8b575319665d1dc80,-40890.01953125,2,0.0550242932237146,bi7-3
805,985095ae6c4a0bbc74f0d3e24581ade0a267591f,-40889.59765625,5,0.10979465318040042,bi7-3
806,6e1a4f9966771ba6ebc140b756c37c77a8c77085,-40889.83203125,1,0.0,bi7-3
807,629b80b2a10609e2c7796ed5b080a3f65e19f60a,-40890.0625,1,0.0,bi7-3
808,66f6d4c3857fa8cf224484b25981f1b5d2a41bba,-40889.8984375,1,0.0,bi7-3
809,a3b555f82c6847380adf3a89c14466eba2835de6,-40889.765625,3,0.13878207011522659,bi7-3
810,105c151b75faa17a0615f188182f86f92d1903cf,-40890.0703125,4,0.09408810767831756,bi7-3
811,a54bb0b6c872ca5013c4cd7973dc638d5f2d9f04,-40890.16015625,1,0.0,bi7-3
812,03fa288f7dc514a62b5d1603fa7528371f8a69f2,-40889.79296875,3,0.10516740286989425,bi7-3
813,1b2fb47869efd7cb82980c68a8b500ea49746bde,-40890.0078125,1,0.0,bi7-3
814,9ecd33b87fa7e3c28759ca46cdc1226ccbcf3603,-40890.12890625,3,0.14425196138526344,bi7-3
815,84dad20e592303b87beecde206aca702c40cfade,-40890.03515625,3,0.0736673189579808,bi7-3
816,04ef34131c4db1391649b6075ffef3a7f68e3376,-40890.234375,1,0.0,bi7-3
817,eca41e4e3900f727a0bfaca91b4e6a69606239bd,-40889.88671875,3,0.07338595111033881,bi7-3
818,01eb2f744f81135bca7bf9370310f011dd2e1b10,-40889.921875,2,0.03961087237360471,bi7-3
819,789493f626d7606e190dd8a81ef203e53ca88119,-40890.0703125,3,0.14491661396984554,bi7-3
820,f10d76101729ba400313b4572e701616169026d9,-40889.9375,2,0.1547840201378242,bi7-3
821,062d0a55a4ea68644b6485c10350fe7a682348e0,-40889.75,2,0.05211848743768671,bi7-3
822,ff9c711251f221b4728f0b0ccb68163c6785c941,-40889.8984375,1,0.0,bi7-3
823,11b24dcecbe3042937ab0727e3c8c65fb6bf1316,-40890.25,2,0.041830395170457446,bi7-3
824,cac20ce3c329e0c75dff2afad684091faad7969b,-40889.49609375,1,0.0,bi7-3
825,b1de914dd051c7f42b312a8ddb332c4d5ae06230,-40889.91796875,2,0.05633317045205432,bi7-3
826,e6a5e91682b97af92576713ab2ec661b24eec3eb,-40889.94921875,4,0.0887086171263337,bi7-3
827,28ed4c135cb578d03ec5499b6ef02db2630292fa,-40889.73828125,2,0.050490259725824625,bi7-3
828,fa109af430eb0aba2be5b88ad0f199c29e91a731,-40889.73046875,2,0.04758966947338823,bi7-3
829,7e646e058a331866f4bca0aa6bde37ac2cbd1b58,-40890.00390625,3,0.11013187526473077,bi7-3
830,83fdcff9d3e42fe3aa62508457ba348741ca879e,-40890.20703125,2,0.1455880864051922,bi7-3
831,f940f52819a476a15ceafbd21bc0d152aa118158,-40889.54296875,2,0.1447892549543432,bi7-3
832,6623f20bbf04908b60f579b6cb4dbcdac2f8194e,-40890.109375,4,0.08791868373718022,bi7-3
833,92b044a94c26afdc485bf1b53af55de299cb4e17,-40889.921875,4,0.08586626672151494,bi7-3
834,d32bc21544fcce728fe7c755c75466b0c9c79883,-40890.0078125,2,0.05037111256071786,bi7-3
835,c2d25886ca125515af5d71cd0e1dee4598972216,-40890.04296875,5,0.10865034638920122,bi7-3
836,90bc11d33335a7e20a161c836fccd05ef87a8155,-40890.13671875,4,0.09495641583146963,bi7-3
837,a779cfc374513508a2bfc54cddae24e4cf434ef1,-40889.9609375,3,0.14540870947502121,bi7-3
838,771a5e4bd9bac5e1be0062f48e49f6ab846f4ebf,-40890.1015625,2,0.14438591572621015,bi7-3
839,e06e7c86a17b3e18834fa03cf3bd8da5799b3d75,-40890.05078125,2,0.15495319209816105,bi7-3
840,eb84596d6598c9b82cd18e6461d4d6220b83e020,-40889.99609375,4,0.12746494115903223,bi7-3
841,869777a38284f43665228cafa88258ba7c902ba5,-40890.09765625,2,0.05564579102743241,bi7-3
842,303d65c2151292ce2c4d43e969011b4ca2a19d75,-40889.87890625,3,0.14675923774724442,bi7-3
843,bea29ed1a486695f93d6589cc374e37eb8284948,-40890.07421875,2,0.08825142755026338,bi7-3
844,983e2eb4b532ad7ae376bd83055d3ece031e3bf7,-40890.15234375,1,0.0,bi7-3
845,427de08b9f6bb00d1fe3f9f76eaa319306c6cb13,-40889.8671875,4,0.12867839666495073,bi7-3
846,63021eff843e3a1151dec87510da94ad0f0e9076,-40889.7578125,3,0.13662530391657907,bi7-3
847,5639c740285dd15db97885277e88fc9a9ac65102,-40889.93359375,3,0.10478420861549631,bi7-3
848,7bf73edfb3b90ceb0efc5043e58559e7e29aa6ff,-40889.92578125,2,0.03912159970349428,bi7-3
