atoms,coordinates,total_energy,forces
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.960349843695449, 20.503455285882048, 15.42594126911958], [8.916712813642555, 16.85872319101323, 14.357622171014464], [7.442998611280347, 19.42413026937628, 15.476584183172852], [9.908418891387997, 19.829587529819612, 13.643699610185674], [11.332146499319686, 18.915682869953564, 18.140943753612657], [10.892837883197, 16.07018378706372, 16.609211928911186], [8.564136603775303, 19.689471828180146, 18.333975989745323]]",[-40889.85431467894],"[[-0.5732457635959993, 0.1481687459583966, -0.947931805436083], [-0.6106357948240768, -0.469274099660388, -0.7517652678222], [-0.5196706290437975, 0.2593190367224572, -0.47585448187542073], [0.7716630461582443, 0.5270003339773025, 0.0884377699792286], [-0.12895174469275125, 0.489346096042698, 1.2738717613440396], [0.42199657724163236, -0.8588414891147317, 0.25609554006771734], [0.6413234706358988, -0.0934660277820759, 0.5641594800141955]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.191050271205652, 20.319236041946805, 15.687417657643449], [9.026941961357696, 17.001366432530233, 14.612294513193472], [7.554728277431293, 19.278491438384975, 15.46290961412899], [9.98255844409854, 19.76510318597496, 13.69890469621381], [11.246636274759867, 18.72844729966262, 17.921771683545725], [10.801316996126129, 16.082973273982358, 16.810247224183904], [8.502745424800928, 19.717163182983903, 18.166118710783717]]",[-40890.1674822432],"[[0.18373401284474286, -0.13009259521649716, 0.5695932524312255], [-0.6649421515185154, 1.1404401754551188, 0.45401659944623624], [0.6813098032677413, -0.8828540632188346, -0.33809680684414795], [-0.41983576953144003, 0.0159246144348186, -0.25993121672269137], [-0.17933737259274615, -0.10341172878042022, -0.5123814961405473], [0.20290447711751028, 0.18151324697577081, 0.3779417801462429], [0.21202958437845548, -0.21012347028784822, -0.2961637880914433]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.24801702893864, 20.314987823523058, 15.713243986481642], [9.199958922944916, 17.06383420550046, 14.55525048248265], [7.436250893351504, 19.3346339521004, 15.67271726993038], [9.890415851590154, 19.749111908527162, 13.844328447957347], [11.215996254767957, 18.79580569453046, 17.863738700417215], [10.911074654097192, 16.147199049314736, 16.7242181492076], [8.456965205742735, 19.666382849636218, 18.288897954026144]]",[-40890.06176973476],"[[0.31557171958311714, -0.42034320273113013, 0.9118118998699782], [0.50452929133452, 1.0726961977895595, 0.013174051898529212], [0.013818365563790364, 0.1262661231159155, 0.7270075876111342], [-0.6410874432355566, -1.032259407635495, -0.016100298010694285], [-0.2895272015303159, 0.14438428570663403, -1.078395308199131], [0.10655392710837558, 0.3041550896551887, 0.12317267293077595], [0.000571151341806034, -0.18908509853851585, -0.6837127576071736]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.146438742879187, 20.239469070110445, 15.617901474248029], [8.999339326653784, 17.071705798805166, 14.386785493559518], [7.465309231615623, 19.51552439692623, 15.645823426058202], [9.905827149183878, 19.842576515879042, 13.72640759965879], [11.130119217900543, 18.845006339519845, 18.007586886543436], [10.681636895184704, 16.202449581800696, 16.613213359851045], [8.546014429940783, 19.63961980969477, 18.287411900328024]]",[-40890.08184645733],"[[0.06746856094306843, -0.19930837598719736, 0.28335300241665656], [0.20724686706289236, 0.20330443814580268, -0.2972904461179137], [-0.07315774688896566, 0.1659192405943336, 0.6700514505376894], [-0.1434667099045191, -0.31338489229458644, -0.3567416344968067], [-1.7708549635836948, 0.8055167801485138, 0.23768200898297567], [0.020848552240481932, 0.019622922114351644, 0.05369448522675405], [1.7034416299669812, -0.6729475427353533, -0.582028656837494]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.137549770475298, 20.337857492869055, 15.690550132126184], [9.145303040472413, 17.118973963405193, 14.574075997170581], [7.2843035055184995, 19.1979705116323, 15.534724528571198], [9.903859548616193, 19.72582932287452, 13.739283767668573], [11.235627853576958, 18.680210190475105, 17.7547102742787], [10.822423089025662, 16.274898006932194, 16.620785121284165], [8.50850636110647, 19.772147098497538, 18.204265741374893]]",[-40889.62091755534],"[[0.10099370776815557, -0.7171947098753354, 1.15218703805516], [0.864611047789765, 1.2823368660595833, 0.9991975738555242], [-0.363858503393271, -0.509582797384332, -0.37493518187377833], [-0.3979878083723062, -1.0576979163390514, 0.0011844729124732211], [-0.21614592280926143, -1.394962559475195, -2.056289737955789], [-0.24469922186596213, 2.4139848922967233, 0.10636613362993333], [0.2811482288181652, -0.010921538030216974, 0.17023031448594478]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.165583286522848, 20.467753216635526, 15.667302564998531], [9.105085147219473, 16.95522423985404, 14.626767105479098], [7.368580437013451, 19.357571534852983, 15.658271664963085], [9.879514988339112, 20.007818846842163, 13.717624885940971], [11.18667460581393, 18.94417122050238, 18.022761872163777], [10.880302600863294, 16.175714518314027, 16.681239580423167], [8.382774032214568, 19.44965297869072, 18.40127552138533]]",[-40890.11054692775],"[[0.5823042792483513, 0.07491689664184349, 0.31003253187835245], [0.3674088388620797, -0.6034058487482327, 0.5763228615560171], [-0.6120632720862775, 0.16252821076523308, 0.2521964599738277], [0.021627483799284707, 0.5288988375983562, -0.9534098008518701], [-0.5181063690179997, 0.41788316987004637, 0.12126208511820138], [-0.29410813855852763, -0.2608599511186787, -0.3659657292840392], [0.4542636825962677, -0.3154127224759585, 0.056039229758520305]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.130676219241854, 20.3748596261877, 15.628669576913344], [8.945195533039099, 16.77582751319772, 14.350788218123489], [7.604529536219808, 19.27736089192176, 15.47148013063795], [10.033819270428907, 19.754035190689592, 13.87171292537231], [11.177224984685688, 18.959288418205816, 18.101261096675614], [10.913837130338818, 16.05048297691184, 16.760210005317486], [8.542373579986593, 19.66490645087061, 18.07665095787773]]",[-40889.7300848913],"[[-0.5343562641775121, -0.005314869114674688, -0.47420897494493], [-0.9810013525297905, -0.09331417834564652, -0.8633974864285281], [0.6817052391519748, 0.09385483021649592, 0.571949412667322], [0.29625315968660554, 0.2887282564934711, 0.8734042254495753], [-1.5561080816199917, 1.0812528338281115, 0.4668810697846302], [0.5438498107246125, -0.7594739535706336, 0.4761792123837348], [1.5368988450901748, -0.596528143999697, -1.0546861244353374]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.013287439090318, 20.363488449573232, 15.566823382970032], [9.09172947519102, 16.936346003033762, 14.315673955177806], [7.469253279801209, 19.42332834175003, 15.450663003161704], [9.728217552328246, 19.88817598706703, 13.82968465350462], [11.197163943488427, 18.712567039638156, 17.944139964315347], [10.81117225865882, 16.20717650410448, 16.561719387041514], [8.349249796737361, 19.60759330357638, 18.162545229925314]]",[-40890.154030690566],"[[-0.06256906405753203, -0.044422063957856646, -0.13781382795527583], [0.20352591309422846, -0.15394375537513727, -0.08148591457463754], [1.0797754771370804, 0.5087641576864127, -0.4267110060195801], [-1.2165320154674242, -0.23463499294653087, 0.87706393570717], [0.03288299802988142, -0.5234383256937056, 0.014033407608559725], [0.08824524566836117, 0.4602551275964595, 0.22471412881841862], [-0.1319501154305634, -0.008507404528075592, -0.4605942562904153]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.135962308641691, 20.411276428010343, 15.62056758175496], [8.885629815684908, 17.044693670419374, 14.558458889457636], [7.5320626482302515, 19.265893757827, 15.437433957454045], [9.914910235594084, 19.733878786975033, 13.715015074998055], [11.015317586600204, 18.839270016385083, 17.937489323674374], [10.821085887034192, 16.069332419588164, 16.731282041479567], [8.352798946159913, 19.701065510603357, 18.336025095254673]]",[-40889.906660105684],"[[0.3989622055856146, 0.24383224540195983, -0.009225550032424201], [-1.281868925026225, 2.1356473950042028, 0.36139332832302945], [1.2900208692040596, -1.6581238548803485, -1.1724087755681447], [-0.4940742030970055, -0.362848367826316, 0.046410571665799115], [-1.0201613321499772, 0.39952738579414665, 0.06891593855470983], [0.38455219286275716, -0.5491848527258133, 0.2764176020813704], [0.7235890469630395, -0.2125657625273376, 0.40919587029679483]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.145098460570818, 20.481534533575772, 15.642682624103028], [9.001346858953145, 17.01080612300582, 14.616174889327072], [7.433808723464434, 19.262421932122503, 15.78192157486382], [9.803209795074592, 19.731097436675377, 13.568622443520384], [11.333981610318089, 18.65069401513037, 18.01402872559303], [10.618252379133002, 16.334713909056447, 16.532816746820846], [8.585484603560909, 19.605007105874932, 18.33743267007981]]",[-40889.461642128284],"[[0.8761049136992434, 0.5007580979823845, 0.36429502552867526], [1.9297461412337193, -0.4107100966274874, 2.4812470449641983], [0.22144954591250804, -0.32378490747202093, 0.6852096546930045], [-0.5588162104783423, -0.45219414909862604, -1.0842142320820791], [-0.436467473720918, -0.8712049025927912, 0.1737900601975122], [-2.118611770285381, 1.9000709664050648, -2.0434403857123185], [0.09260136531219454, -0.34432623328416195, -0.5830087619029677]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.156216120472461, 20.50067020782142, 15.576601449097863], [9.116609110363516, 16.944600717957147, 14.488057027604512], [7.48457661978002, 19.200707015026573, 15.532293771272634], [10.03260792232382, 19.69579070010363, 13.822167513993971], [11.317288237043826, 18.908769260559506, 17.928948633361443], [10.788422582292446, 16.19946616457705, 16.65000229423178], [8.50738900668001, 19.728771973080956, 18.220351516966282]]",[-40890.26171605836],"[[-0.11202246085931233, -0.00017211457418763148, -0.14624252582998237], [0.11469877503757248, 0.48644799838346275, 0.3981260309544674], [0.09399238431146663, -0.460218155112615, -0.10709473324549972], [0.26207731771469245, -0.37012701062288417, 0.47973638699072335], [-0.03510325482014688, 0.36314317067733176, -0.005046101268624803], [-0.47770896818608394, 0.029918144211359708, -0.5844897181404093], [0.1473942778371428, -0.039964581087105044, -0.029749546599703455]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.269516339255368, 20.427442776730572, 15.381651867979132], [9.151723270847938, 17.026662973361265, 14.490865886173316], [7.510327700011231, 19.337027927652148, 15.585080253030137], [10.045589230251874, 19.792142157486985, 13.639292202192113], [11.13114933788301, 18.864875924505796, 18.110664881966827], [10.581874055201919, 16.41809507795347, 16.715556489353666], [8.386142207835128, 19.55238008566783, 18.25562031123175]]",[-40889.76588001945],"[[0.3506194231177325, 0.29457253146756707, -0.6819520651915485], [0.8458070173415813, 0.015553084680959565, 1.2863801851203487], [0.1872649621850267, -0.2359948501583068, 0.8295206124970486], [0.19999126136335105, -0.1876011598197626, -0.3187025022067422], [-1.0555613284339922, -0.5120529603974566, 0.4908748748253072], [-1.0807545537607224, 1.2049054805616752, -1.044051007455209], [0.5541733098297793, -0.5816764155101859, -0.5778722091752574]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.199478562918676, 20.36173863364373, 15.640041019329239], [9.158707682815832, 16.97760599380687, 14.755509683536681], [7.297575428479025, 19.46851562000471, 15.477047447232511], [9.887439163218454, 19.940142494691273, 13.913815225041912], [11.280621864688591, 18.872521114822998, 17.851496805615497], [10.864584790803226, 16.21904081218787, 16.654821189078405], [8.624821563500879, 19.767003371123536, 18.20341008801342]]",[-40889.726841831056],"[[-0.16331322041526036, -0.5533711252011649, 0.7590852025583052], [1.6174978314292776, -0.8734988420980786, 2.0586243009134226], [-0.8136486697106332, 0.22186477930199905, -0.700434193346455], [-0.007324881541315002, 0.35009394076389855, 0.283620551559136], [-0.5954313107863417, 0.3377447712052061, -1.0400215723591697], [-1.1920664127365206, 0.8192356799605651, -1.4398483889925742], [1.151010500599859, -0.2847003126380875, 0.058244723266293756]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.019021227315694, 20.487447260468088, 15.529621187255753], [9.113670167279942, 16.990393788711387, 14.278022954184948], [7.560617389795334, 19.376706512158247, 15.570370749356563], [9.8025004436276, 19.95580509809458, 13.86362405319744], [11.236762392994546, 18.71991971288982, 17.874955303232415], [10.737887944451394, 16.16471930971149, 16.581413806390486], [8.564945463574482, 19.758016227216576, 18.22228777910163]]",[-40890.16809171487],"[[-0.5049065752204265, 0.040134885912201684, -0.5153146636662388], [0.10540330638722989, -0.12747613635283364, -0.23369150041026074], [0.955836923574344, 0.25695819707602713, -0.1230105904981226], [-0.3513829383334802, -0.059200917059183664, 1.0308499281053467], [-0.613168847055201, -0.28702037456589635, 0.014575417022626765], [0.019451830531253864, 0.25803790673288696, 0.2607601922610177], [0.39929819753198426, -0.07254438418062521, -0.4341065312303047]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.223643483818357, 20.15818117996195, 15.47625933522572], [9.057972059442573, 16.992695046838147, 14.53649554182787], [7.482491385206101, 19.277720861594293, 15.561375668582743], [9.940298350768943, 19.7736774700442, 13.82928385016238], [11.155653264473976, 18.81138249670345, 17.984341395458173], [10.867736098545073, 16.19465669933391, 16.660021647186184], [8.518119086027859, 19.644256330012315, 18.22808171758426]]",[-40890.14489914018],"[[-0.2005899687755918, -0.1561846272819163, -0.4973052073771158], [-0.025113953030353686, 0.7627932495819831, 0.24866386512661345], [0.28430991611882855, -0.3214406771611705, 0.02001992637237834], [0.18585620256416027, -0.22418766944484475, 0.5228685689190232], [-1.3394446983031827, 0.22604030456021107, 0.14504408256366927], [0.003961117247831804, 0.2357473042094511, 0.0030673231346297837], [1.0933848478940709, -0.5098065349047871, -0.4359186971595993]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.198784203550058, 20.391417572050084, 15.679184652060401], [9.19475254035716, 16.868350684291556, 14.326816610886656], [7.472071933199074, 19.281702825199382, 15.667270635210722], [9.91138111081054, 19.762098493556845, 13.796311766868968], [11.163846021884751, 18.756805336918383, 17.88875966235091], [10.853528781275818, 16.327545354578987, 16.780738492193603], [8.506499979914524, 19.89515303330231, 18.154941030998703]]",[-40889.824318254476],"[[0.4330066126914548, -0.04425880395930617, 0.5632302828193839], [0.04552553062102547, -0.2779116195300729, -0.7107427800450641], [0.08395160386579487, 0.40525390417852936, 1.4171558199792742], [-0.32725790411509653, -0.20133718318830934, -0.24059980130328534], [-0.8345049558336884, -1.6767808181466197, -1.165331038883371], [0.4611257550289638, 2.0676283091487018, 1.1864387790342419], [0.14101264200605837, -0.2623563339835938, -1.061341685748257]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.954800996885412, 20.391571591977446, 15.538162646817865], [8.826915681883618, 16.97739560075485, 14.410755542242052], [7.3686143692454955, 19.28953632245777, 15.591312017763595], [9.924434598897273, 19.819811545505388, 13.784306324521898], [11.175752021669936, 18.733648299774643, 17.940075510607187], [10.873429852471263, 16.34160311582771, 16.45553177481994], [8.353056785079483, 19.751050964534254, 18.31120778717812]]",[-40890.1242196092],"[[-0.907789149645844, -0.28773010227385365, -0.852082055176825], [-0.5105194507824222, 0.1776182292271159, -0.14896357722791526], [-0.05414376004086962, -0.39298788414191826, -0.03314864455497253], [1.28271121888627, 0.22356638773440132, 0.7533696370794285], [0.08516100003761402, -0.7181156795354945, -0.27967256905615595], [0.2848418262341097, 0.8517868923711681, 0.3987401649941815], [-0.17098591069958952, 0.15425305925597796, 0.16803006603151227]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.085017690308073, 20.351771125412895, 15.688404776801587], [9.141994255991335, 17.0669771915604, 14.45736870135984], [7.50401499953444, 19.571637295827106, 15.698875345876695], [9.93123512743526, 19.86346602703025, 13.719481805318539], [11.366532081158834, 18.82715671644984, 17.981225801549396], [10.73221667419078, 16.2741518255121, 16.54920730359782], [8.51824363170977, 19.7643404261026, 18.234846757694438]]",[-40890.02582344457],"[[-0.17140952589000777, -0.5154956694285928, 0.7902377340779909], [1.0585741487795377, -0.28796864935668326, 0.7199211091707924], [0.2086652426148839, 0.3761314139901536, 1.4705556051991957], [-0.21172048618598113, -0.3228170408643429, -0.37673197259769114], [0.32945984949855117, 0.3627194012206388, -0.3337100396337342], [-0.7309706882090381, 0.48551910972120066, -0.9948971443368696], [-0.47533013080760156, -0.09825419583934626, -1.268979463551324]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.107728853601442, 20.475922511452442, 15.684648522601707], [9.101433457722651, 16.975276988211352, 14.41260944725239], [7.486552996032173, 19.398392736800073, 15.420549391467565], [9.97552173339325, 19.71640987528693, 13.760543016516245], [11.246515097106668, 18.807627713755956, 17.926025722048827], [10.720971163691754, 15.999114390612405, 16.610900089353187], [8.378791924810452, 19.70436227709307, 18.10598221472546]]",[-40890.25948833242],"[[0.14024444737997707, 0.09372097851211882, 0.2957667581223708], [0.19022702892618487, 0.4525691704125032, 0.037959284066262415], [0.27856390876173776, 0.13259155460090535, 0.2713071717761817], [-0.522855199175213, -0.5971344104593996, 0.19031922873638396], [0.3179843926978577, 0.5086343169051787, 0.019519723118764078], [-0.10621742094109023, -0.5706474053085713, -0.27906486277788906], [-0.2859248783269221, -0.005865491729081017, -0.5328799359283124]]"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.164012336534688, 20.50667924841446, 15.45244655702433], [9.003024472164967, 16.871619465365857, 14.421959842439632], [7.5031899936129545, 19.487943703016214, 15.60851581312458], [9.897235305894426, 19.9205171680104, 13.633980847911191], [11.347242075782301, 18.737176951078823, 18.14634873745869], [10.928503105092767, 16.27767906358067, 16.72294121158567], [8.414287535850146, 19.715349942346766, 18.51331880786259]]",[-40889.8823780829],"[[0.4430569062240684, 0.4552002331501749, -0.40419275789672915], [-0.310564390571542, -0.8604998515681169, -0.6831568847972173], [-0.5424393027526325, 0.4083373784779029, -0.24166187318273402], [0.0028866876113351554, 0.43498667174975103, -0.7947618496950091], [0.37451609182741896, -0.9262018579771203, 0.5813925655646762], [0.4175177130652027, 0.3253607374684238, 0.6984091913801197], [-0.38498028177514265, 0.16198169677594382, 0.8529438894316694]]"
