atoms,coordinates,total_energy,forces
"['Bi', 'Bi']","[[-0.013745617453502607, 0.11976438750902552, 1.4667386281153871], [-0.03207372952967953, -0.02662449209100593, -1.4405104303112524]]",[-11684.786045861345],"[[0.0036268973067379836, 0.02319478801290394, 0.37981616680634667], [-0.003626835086007174, -0.023196351244487906, -0.37981601254007197]]"
"['Bi', 'Bi']","[[-0.09728619188065346, -0.12469581171749654, 1.3235796901812615], [-0.09296652977343828, 0.16529222668451674, -1.3537384402070498]]",[-11684.638479409212],"[[0.0035537370401665306, 0.19097028383785095, -1.7578580299373965], [-0.0035510816033574506, -0.19097141512386567, 1.7578575157164806]]"
"['Bi', 'Bi']","[[0.002546670833180857, 0.1469440919105453, 1.277372486250925], [0.06401410219972228, -0.06365843152749298, -1.4485042739923324]]",[-11684.705360865699],"[[0.029005854600258972, -0.09365418121515919, -1.223017883878137], [-0.02900495471365636, 0.09365376983842658, 1.223017369657221]]"
"['Bi', 'Bi']","[[-0.13758038020816613, 0.03555485965365355, 1.3993033501718228], [-0.04391088271161707, 0.06741508975996835, -1.357843792340141]]",[-11684.73380747908],"[[0.029431413545738843, 0.010122994085686416, -0.9438478629229711], [-0.029430508516927075, -0.010123271764980936, 0.9438473487020554]]"
"['Bi', 'Bi']","[[-0.0233854236159142, 0.09719424535545389, 1.4290617289141754], [0.08150512672191433, -0.19767168280256064, -1.3871624014238328]]",[-11684.78461216321],"[[0.007600971893205571, -0.024096124718498597, -0.2080118220972043], [-0.007599670914288651, 0.02409657723290448, 0.2080118220972043]]"
"['Bi', 'Bi']","[[0.19749995672854886, 0.007457257750176686, 1.2637406761302783], [0.06427200459194947, 0.03734019637389899, -1.3467080787081702]]",[-11684.443661925738],"[[-0.15156661492567697, 0.035079682933367606, -3.005499382367581], [0.1515685689651569, -0.03507832539014995, 3.005499382367581]]"
"['Bi', 'Bi']","[[-0.015595793460564809, 0.014503289935797454, 1.3199277673150074], [0.05065769811717744, 0.06350462645117748, -1.3928454631872504]]",[-11684.675206929413],"[[0.035063510685566374, 0.02588074897554409, -1.4846791968719646], [-0.03506241539501576, -0.025881011228211136, 1.484678682651049]]"
"['Bi', 'Bi']","[[0.08741587418968685, 0.036377879890851145, 1.3463980673545317], [-0.18188367548074266, -0.2173538602882283, -1.4755801210765285]]",[-11684.788838570488],"[[-0.010904414473721554, -0.010094855917175023, -0.09802737299339642], [0.01090628109564583, 0.010094742788573552, 0.09802701303875537]]"
"['Bi', 'Bi']","[[-0.1385074475155623, -0.18249981437844487, 1.4452032040752056], [-0.15876814130789416, -0.0753128250752699, -1.5306389640474554]]",[-11684.755226091243],"[[0.007345172698651617, -0.03255259566486634, 0.7812764061787211], [-0.007344596771225945, 0.03255127411711279, -0.7812764061787211]]"
"['Bi', 'Bi']","[[-0.05032044830415455, -0.03864261078509043, 1.5002769587721307], [-0.09107502025890613, 0.04907035960181725, -1.4787346028233752]]",[-11684.75343065783],"[[0.014017677590746062, -0.02746399917976161, 0.7960993382969486], [-0.01401710166332039, 0.02746269820084469, -0.7960993382969486]]"
"['Bi', 'Bi']","[[0.01635295619908451, 0.21702303663422484, 1.5181946251326026], [0.06256504154964145, -0.037983080835791064, -1.4082832366558584]]",[-11684.776228109677],"[[-0.008872213414565403, 0.04709660921616652, 0.5484181493403877], [0.008871622060512258, -0.04709911861423552, -0.5484181493403877]]"
"['Bi', 'Bi']","[[0.07028449320070977, 0.00834625524418923, 1.4629315248126578], [0.05228271720929028, 0.05196179004121929, -1.336340753230528]]",[-11684.768752103793],"[[-0.002092528942774354, 0.006152591550778402, -0.5190689905723368], [0.00209452463414849, -0.006150287841075714, 0.5190689905723368]]"
"['Bi', 'Bi']","[[0.11842622661920228, -0.03928953681804728, 1.3029931654692672], [0.10727701795031486, 0.037474329372309025, -1.5348211339954436]]",[-11684.786453573817],"[[0.00019134679639238388, 0.0010524878300203848, -0.16204031796034254], [-0.00018958096176760093, -0.0010518831062234296, 0.16204016369406782]]"
"['Bi', 'Bi']","[[-0.07341137015944686, 0.040368309237366035, 1.2851955197419986], [-0.001796460659051478, 0.118943240293866, -1.5160257974264222]]",[-11684.770876308596],"[[0.009971453181806528, 0.010819403471925074, -0.48536977996725866], [-0.0099695197111632, -0.01081704319792165, 0.4853698313893502]]"
"['Bi', 'Bi']","[[-0.16923548607999028, 0.1538868839860008, 1.5368198111270268], [-0.08522310166837321, -0.06579316527734472, -1.4284234325150578]]",[-11684.757049065856],"[[-0.02276280130597684, 0.05676505258114148, 0.7556846596422628], [0.02276299670992484, -0.056766389555522496, -0.7556846596422628]]"
"['Bi', 'Bi']","[[-0.0532937052160281, 0.21931708155784327, 1.5027265576483413], [-0.12586509145714692, 0.022850507872128015, -1.3955703983318952]]",[-11684.787299576758],"[[0.011198271158252266, 0.025365144805502268, 0.3433439170687505], [-0.011198353433598792, -0.025366821165687704, -0.34334376280247575]]"
"['Bi', 'Bi']","[[-0.0586861236340318, 0.1608738357383971, 1.526321678824467], [0.100657832605094, -0.1434607006031078, -1.3646552248677044]]",[-11684.786101881451],"[[-0.022215407998921598, 0.03642704971909926, 0.3787168653325957], [0.022215202310555286, -0.036428515248709235, -0.3787167624884125]]"
"['Bi', 'Bi']","[[-0.07656122918695077, -0.06262910291562394, 1.4831236163273023], [0.10301933773526194, -0.008223478273299415, -1.4628059532969502]]",[-11684.770147978901],"[[-0.04075783369841224, -0.013276320154259218, 0.6322063337991481], [0.040758702731759903, 0.013274607798609674, -0.6322063337991481]]"
"['Bi', 'Bi']","[[-0.05677733507679183, -0.1265710280505354, 1.614633345076067], [0.05256245684819896, 0.07206987606263716, -1.6427404506672099]]",[-11684.41828928859],"[[-0.05970943012279689, -0.10389694763654872, 1.6657492368404263], [0.05971015003207898, 0.10389653625981608, -1.6657487226195102]]"
"['Bi', 'Bi']","[[-0.13504097600218107, 0.019646235295574525, 1.4043309852217745], [0.10158673603229472, -0.17947689797594285, -1.401830622076905]]",[-11684.781303469885],"[[0.027031966192952093, -0.021810777844713906, -0.2963648998916042], [-0.027029667625458564, 0.021812485058154293, 0.296364797047421]]"
"['Bi', 'Bi']","[[0.0327717543565173, -0.09934682668743011, 1.3047424656159572], [-0.08379380347621017, -0.039412558350955265, -1.6103797216705518]]",[-11684.784024389915],"[[0.02151150641394005, -0.010797286830337446, 0.4269842630142247], [-0.02151113617488069, 0.010795775020845055, -0.4269842115921331]]"
"['Bi', 'Bi']","[[0.05493695888670901, -0.11902055037503241, 1.3786529195970558], [0.1873823654559377, 0.04790399623222405, -1.4382914481692792]]",[-11684.78169591513],"[[0.012235701571416829, 0.01560420852440625, -0.2845270716115617], [-0.012234554858774642, -0.015602372755736922, 0.2845270716115617]]"
"['Bi', 'Bi']","[[-0.08800377771164127, -0.07013303438018946, 1.3935131766904139], [-0.038749741671751964, 0.2232040977856686, -1.331031894235559]]",[-11684.712862089473],"[[0.022830452209656644, 0.12487243016788137, -1.1481252070414265], [-0.02282937234573351, -0.12487232732369823, 1.1481252070414265]]"
"['Bi', 'Bi']","[[0.034269700592256966, 0.09037238279778806, 1.3759429895407007], [-0.22324186305064397, -0.007302691915236208, -1.3640255402850483]]",[-11684.728586063049],"[[-0.09422584060723002, -0.03706671996949094, -0.9971334910995898], [0.09422656051651211, 0.03706635487264073, 0.9971334910995898]]"
"['Bi', 'Bi']","[[0.06980444592489503, -0.08170106090891877, 1.4023022271745285], [0.010467004046406906, 0.16119605015823493, -1.402445010718297]]",[-11684.77735514378],"[[-0.007080014683430495, 0.03246106948406695, -0.3675311720179434], [0.007081367084438992, -0.03245853437495216, 0.3675311720179434]]"
"['Bi', 'Bi']","[[0.03445545246552299, -0.05717328263644814, 1.3326474088771012], [0.014943833527896869, -0.02928162459720945, -1.55016732533252]]",[-11684.791172131358],"[[0.002856157801344477, -0.0030046375481127367, 0.18749193929725128], [-0.002855771621436727, 0.0030030727738660228, -0.18749183645306813]]"
"['Bi', 'Bi']","[[0.02091450208330077, 0.07151997824285539, 1.3243593953247041], [-0.05192237667645033, -0.07947215198917297, -1.4982354318171718]]",[-11684.782502502358],"[[-0.004375647697330975, -0.010825661540470094, -0.26217219147365356], [0.004377359024538685, 0.010827029368106067, 0.26217172867482935]]"
"['Bi', 'Bi']","[[0.022731474397434084, 0.0987248268588969, 1.4563801074458373], [-0.0022323348889288284, 0.03416657189300742, -1.3548731559365164]]",[-11684.775716404216],"[[-0.001980304855893965, -0.006019038094532441, -0.4005740824682136], [0.0019826142220267257, 0.006021084693777239, 0.40057377393566407]]"
"['Bi', 'Bi']","[[-0.19521120009323636, 0.06608616919282456, 1.3547879748073361], [-0.0731397159009973, 0.03592394790866442, -1.5936066369003552]]",[-11684.770723421349],"[[-0.029697934246386774, 0.007965503100400863, 0.6295971768724886], [0.029698659297878023, -0.007967236024887036, -0.6295971768724886]]"
"['Bi', 'Bi']","[[-0.083199845340739, -0.12140968493471574, 1.4208923649222636], [-0.0053016929826865886, -0.03616657911593173, -1.3472611258627036]]",[-11684.745232777614],"[[0.021155989499398353, 0.02278244968716873, -0.8159539220760675], [-0.021155110181632374, -0.022782655375535043, 0.8159534078551519]]"
"['Bi', 'Bi']","[[-0.057746652793940104, -0.06566822127240435, 1.4520235356876374], [0.05292273300700169, -0.07649444125294963, -1.52658321632444]]",[-11684.753309653364],"[[-0.03323217460053157, 0.0034927725510545938, 0.7960679708210862], [0.03323253455517262, -0.003494012337682535, -0.7960679708210862]]"
"['Bi', 'Bi']","[[0.019429210974140326, -0.029541398880776185, 1.3129524164772104], [-0.10411766158830703, -0.023616796976268586, -1.4322495674393978]]",[-11684.721731464566],"[[-0.04428588797494022, 0.0023809935067822144, -1.0683458888420743], [0.04428675700828788, -0.002381321579726481, 1.0683453746211584]]"
"['Bi', 'Bi']","[[-0.17244815470852018, -0.051720728784386154, 1.3995321077327951], [-0.1126292590701248, -0.075079007139288, -1.3260139777236788]]",[-11684.693618869202],"[[0.02765939284333908, -0.010536067747331186, -1.3291335404999944], [-0.027658359259298368, 0.010535723219317615, 1.3291330262790788]]"
"['Bi', 'Bi']","[[-0.11572288208639953, -0.037167306500790795, 1.5698277984032674], [-0.0823849555001973, -0.01884741085759228, -1.4628856675426614]]",[-11684.713429024276],"[[-0.01281096565210726, -0.007323416011705034, 1.0437445317894052], [0.012812045516030391, 0.00732472213283111, -1.0437445317894052]]"
"['Bi', 'Bi']","[[-0.0050277964889154925, -0.07758613172013867, 1.504310695589834], [0.0016844588930516474, 0.010429897528424804, -1.3035244212148167]]",[-11684.774206501646],"[[0.0010612527255298273, 0.009940039426061626, -0.42804103841824087], [-0.0010593953595820359, -0.009937699720894835, 0.4280409355740577]]"
"['Bi', 'Bi']","[[-0.05131979150580201, -0.005722530457372583, 1.5445424953922484], [-0.08286934939396925, -0.018331921826645205, -1.4886684468359908]]",[-11684.71302323701],"[[0.013372757144804294, 0.005158725933598583, 1.045726339198815], [-0.01337137389054085, -0.005157532941073977, -1.0457268534197308]]"
"['Bi', 'Bi']","[[0.20637904180677502, 0.013352829202997032, 1.705699658597001], [0.019489366520659274, -0.015458679758174275, -1.4502310178183873]]",[-11684.567436796475],"[[0.09011032492988935, 0.014802337570550607, 1.463378623877677], [-0.0901088336892336, -0.014800877183149794, -1.4633791380985925]]"
"['Bi', 'Bi']","[[0.006039081802777194, -0.11833229425833106, 1.4426408500282752], [-0.06701893478087606, 0.11553328964214898, -1.5166978506852709]]",[-11684.76001112623],"[[0.020649795572115274, -0.05752573958185244, 0.7283764436889363], [-0.02064866428610056, 0.057524196919105104, -0.728376957909852]]"
"['Bi', 'Bi']","[[0.10595908440213508, 0.08098450892459735, 1.601845461246106], [-0.09489734352716181, 0.11200823860917564, -1.4129125150066293]]",[-11684.7227373791],"[[0.06934078787532592, -0.011469460984815468, 0.986826447063728], [-0.0693399136997691, 0.011470324875953975, -0.9868269612846439]]"
"['Bi', 'Bi']","[[0.11504239926599169, -0.005494232218574517, 1.4775399937453497], [-0.04208232595940731, 0.11305466595165853, -1.5047481832746283]]",[-11684.74804350506],"[[0.048256449918332125, -0.036178840425262204, 0.8332137471141688], [-0.04825575572009582, 0.03617832106213727, -0.8332137471141688]]"
"['Bi', 'Bi']","[[-0.046038358243131634, 0.06373380855028346, 1.381692911100207], [-0.019779519775963705, -0.1250768753569761, -1.4856199603140765]]",[-11684.791005871615],"[[-0.00141169942184195, 0.010000480952502217, 0.11319699285304173], [0.0014122897474532635, -0.010002275583498284, -0.11319694143095016]]"
"['Bi', 'Bi']","[[-0.09329759957656794, 0.21726278406669103, 1.4439542467341375], [0.13340821776577663, -0.0714457776858408, -1.4970595726554905]]",[-11684.7638496557],"[[-0.053360807274505456, 0.06545178651138563, 0.6943879838187328], [0.053361064384963346, -0.06545363770668242, -0.694387469597817]]"
"['Bi', 'Bi']","[[-0.057551869602446015, 0.025787406925817914, 1.4666938909765161], [0.00767234528873238, -0.009860744452124058, -1.1994933160836487]]",[-11684.58536480711],"[[0.051021914576760766, -0.027853907189150567, -2.1366876639168226], [-0.05102013537239218, 0.027851413217709044, 2.136688178137738]]"
"['Bi', 'Bi']","[[0.029006372916492353, 0.01787539840793938, 1.3285070761549902], [-0.05476716793509537, 0.18624525468967731, -1.3429279054064278]]",[-11684.609021243365],"[[-0.06251738485549631, 0.12369882377180039, -1.9730270872729538], [0.062519493161251, -0.12370057212291402, 1.973026573052038]]"
"['Bi', 'Bi']","[[-0.023552565833616947, 0.1868606048313933, 1.3654392897599215], [0.03811965901346242, -0.05723249857855589, -1.2944664573289717]]",[-11684.595667317606],"[[0.04960870180276369, -0.18883539286181386, -2.0608889298265103], [-0.0496074573881475, 0.18883318171187602, 2.0608889298265103]]"
"['Bi', 'Bi']","[[-0.18692022316723422, 0.0959087745161114, 1.556646361886437], [-0.19880303265680235, -0.17730261766302935, -1.5054568420861978]]",[-11684.672374307678],"[[0.006108815924218188, 0.10472057527735094, 1.1951193423134967], [-0.006106867026947388, -0.104717644218131, -1.1951193423134967]]"
"['Bi', 'Bi']","[[0.02046506132571419, -0.05068605576258483, 1.471125016917859], [-0.09931172875258154, 0.06891734311131484, -1.2807036847222728]]",[-11684.732054018163],"[[-0.04006746126572482, 0.04075295888413066, -0.9636582237033331], [0.04006832001465417, -0.04075313886145118, 0.9636577094824175]]"
"['Bi', 'Bi']","[[0.09337391345937836, 0.029597892005101756, 1.5059325950399334], [-0.07387583849019531, 0.0787490821023632, -1.2334357662111048]]",[-11684.718183387393],"[[-0.06468153500164119, 0.0200628072545451, -1.1032136664782588], [0.06468235775510643, -0.020063095218257936, 1.103213152257343]]"
"['Bi', 'Bi']","[[0.05446553894453487, -0.03185541257089405, 1.4269204768617911], [-0.054195097010556, -0.030875539068906933, -1.5989391204795955]]",[-11684.717861912743],"[[0.041864637655324465, -0.0003152303797392234, 1.0189164033128777], [-0.041863017859439765, 0.00031651737184723355, -1.0189169175337933]]"
"['Bi', 'Bi']","[[0.10520493240907909, -0.019346334507443462, 1.2445016534237339], [-0.049422296232644936, 0.032745216955756926, -1.4420049541559385]]",[-11684.635972227645],"[[-0.10044472551847058, 0.03524418734653426, -1.7852505781209105], [0.10044652529167579, -0.03524626479903401, 1.785250063899995]]"
"['Bi', 'Bi']","[[-0.11166317085744498, -0.024782684245842068, 1.3161960254038771], [-0.0826252336628899, -0.07874771725172854, -1.395479520523531]]",[-11684.67252287484],"[[0.015869361397418215, -0.028185872785749612, -1.506518673385988], [-0.015868266106867607, 0.028185497404481095, 1.5065181591650723]]"
"['Bi', 'Bi']","[[0.14860633589292443, -0.1308616633229384, 1.329620163824985], [-0.07201454586676574, -0.09181857502506464, -1.4835463777018976]]",[-11684.780035375152],"[[-0.023293873241165275, 0.0039046887014179475, -0.3119011078421079], [0.02329579128518113, -0.003902267235125547, 0.3119009021537416]]"
"['Bi', 'Bi']","[[-0.02481783308415179, 0.021109144678954354, 1.4713247771412352], [-0.003291672678179295, -0.003046401113626536, -1.527046622041817]]",[-11684.741729207406],"[[-0.006678942937959992, 0.008376478740709258, 0.8877355623723188], [0.006679446874457455, -0.00837737862731187, -0.8877360765932346]]"
"['Bi', 'Bi']","[[0.022293778515373924, -0.05886559135842855, 1.438011653114056], [-0.015641032960658118, -0.0559177577281675, -1.3850485021840235]]",[-11684.780797287794],"[[-0.001647904228400169, 0.00034470269441660333, -0.29717027268989626], [0.0016499683111561036, -0.0003425302653137144, 0.29717006700153]]"
"['Bi', 'Bi']","[[-0.03329606846267951, 0.036724157860880985, 1.6541978191157385], [0.10214309663730084, -0.020957886604842584, -1.594388307219301]]",[-11684.439171764081],"[[-0.0723643554380112, 0.032182217765858646, 1.650609544638079], [0.07236507534729329, -0.03218265485363706, -1.650609544638079]]"
"['Bi', 'Bi']","[[-0.09409656280105673, -0.09450195191375987, 1.3269676705948787], [-0.008860578947422636, 0.13640562560871758, -1.3165340111166997]]",[-11684.5573679089],"[[0.07728236427651561, 0.2024573106091494, -2.3155696938886465], [-0.07727989601611988, -0.20245864758353044, 2.3155696938886465]]"
"['Bi', 'Bi']","[[0.08056234605515993, -0.13989010711002028, 1.4056877073268366], [-0.053859528610895685, 0.021048911320068434, -1.5289230544165302]]",[-11684.774712132978],"[[0.030022099111693467, -0.033968358974605685, 0.5737954657549664], [-0.03002188313890884, 0.03396658491244625, -0.5737954657549664]]"
"['Bi', 'Bi']","[[0.16525468069217614, -0.09700068219676367, 1.5083080254233259], [-0.032826805702411095, -0.04397437903018427, -1.3857421812127442]]",[-11684.788288330696],"[[0.02384471697056539, -0.006894283230860503, 0.31247389852019347], [-0.023844326162669398, 0.006892766279158957, -0.31247389852019347]]"
"['Bi', 'Bi']","[[-0.02532706044088336, -0.016043034293842157, 1.4699339748680205], [-0.019248489614552028, 0.06384846960238788, -1.5645071831850006]]",[-11684.710946977335],"[[-0.0018358447740243454, -0.031649813998498345, 1.0531218644095397], [0.001836942635679532, 0.031651387514500626, -1.0531218644095397]]"
"['Bi', 'Bi']","[[0.05290657308415411, 0.04006839903266457, 1.4456553099641063], [-0.08290882951247733, -0.04258271673836911, -1.4876858855264272]]",[-11684.776556150711],"[[0.029962907142078214, 0.01849862436188464, 0.5491509141453719], [-0.02996311797265369, -0.01850108233786206, -0.5491509141453719]]"
"['Bi', 'Bi']","[[0.091612705159151, 0.12333946792625597, 1.7446130318385886], [-0.08098409492979806, -0.0759716410300607, -1.3934499359506098]]",[-11684.583390716713],"[[0.08295134134042277, 0.0932223899121801, 1.4241600230730915], [-0.08294954156721754, -0.09322089867152433, -1.4241600230730915]]"
"['Bi', 'Bi']","[[0.08348473280437929, -0.023859871464530235, 1.3756966491199987], [0.054856496989851095, 0.014467554478405132, -1.2166502171037332]]",[-11684.372938851562],"[[-0.037148727921139275, 0.050091277563385064, -3.401510165584994], [0.03715137615885553, -0.050089364661578366, 3.401510165584994]]"
"['Bi', 'Bi']","[[-0.029425048836892953, -0.061418904709267565, 1.3380851415319777], [-0.018558607052186513, 0.050223767477903615, -1.1980989331601342]]",[-11684.154006758814],"[[0.02030379174451548, 0.19972391790923785, -4.526477947905257], [-0.020301524030276897, -0.19972330084413895, 4.526478462126173]]"
"['Bi', 'Bi']","[[-0.09459546574089339, -0.09971853256987717, 1.5185464844679701], [0.06348065047168229, 0.02542752930926791, -1.6699886806950721]]",[-11684.521783994272],"[[-0.07926530297194019, -0.06395890034869783, 1.5397702546838812], [0.07926525154984862, 0.06396044301144517, -1.5397702546838812]]"
"['Bi', 'Bi']","[[0.22329325003077566, -0.09722807060876136, 1.5006893840315976], [0.003601008496302349, 0.02196243598605462, -1.3826650860013987]]",[-11684.789670504319],"[[0.02090694202546857, -0.012911249015102358, 0.26176626548273807], [-0.020906443231180263, 0.01290971149456418, -0.2617663169048297]]"
"['Bi', 'Bi']","[[0.04351085988660603, -0.03221686699434091, 1.4831943443511388], [0.15870585555915512, -0.11526080592256874, -1.461309287834239]]",[-11684.772310861712],"[[-0.027011669893406316, 0.02048894212745064, 0.6107226981588434], [0.027012348665015146, -0.020490721331819232, -0.6107226981588434]]"
"['Bi', 'Bi']","[[0.028461861635699755, -0.013161096156533728, 1.5481661710325283], [-0.005875491016981201, -0.06256017350258224, -1.4648414893971284]]",[-11684.729838897356],"[[0.013909511221112081, 0.01840209995378388, 0.9578814659354788], [-0.013908991857987144, -0.018402017678437355, -0.9578814659354788]]"
"['Bi', 'Bi']","[[-0.03003589403973668, 0.03767648657277897, 1.4349522416534004], [0.004675951165347135, 0.13160658071779963, -1.5118055866284419]]",[-11684.772129915706],"[[-0.00823222434720595, -0.02349139063712491, 0.6153260037968913], [0.00823310366497193, 0.023489662854847895, -0.6153260037968913]]"
"['Bi', 'Bi']","[[0.0664560293019939, -0.0024981864336535435, 1.3446393722567123], [-0.14004960150328746, 0.05287776198367683, -1.3368315734496914]]",[-11684.633226857353],"[[-0.13740121709245526, 0.038575269301273335, -1.8034879371199066], [0.1374029140214773, -0.03857737246481887, 1.803487422898991]]"
"['Bi', 'Bi']","[[0.001469782378103652, -0.21698769116492525, 1.3163804591118646], [0.031113133445323005, 0.05189400933628572, -1.431143578887975]]",[-11684.735574795226],"[[0.011202806586729432, 0.09101170277315727, -0.9205346292643268], [-0.011201824424780295, -0.09101165135106569, 0.9205346292643268]]"
"['Bi', 'Bi']","[[0.04259601582872298, -0.0015684587019671637, 1.3339997060306643], [-0.07597616929667084, -0.2454714385124162, -1.2526362365646972]]",[-11684.401521726297],"[[-0.1535701224577327, -0.3043156808471863, -3.2260019390415913], [0.15357300209486105, 0.3043167092890179, 3.2260014248206756]]"
"['Bi', 'Bi']","[[0.17066402280345613, -0.0024582660238494118, 1.3658664466301957], [0.12859764859353676, 0.12145196551179255, -1.4885289673131508]]",[-11684.790109579018],"[[0.002051676662120341, -0.0029834480468362568, -0.011122783527816], [-0.00205012371495469, 0.002982215459301136, 0.011122757816770211]]"
"['Bi', 'Bi']","[[0.0868063445014924, -0.17974770297546916, 1.5596408909388233], [0.008182884194307025, -0.09387933803568221, -1.4439538973214996]]",[-11684.735755475378],"[[0.028818138254954075, -0.030393052938126833, 0.9195956618721156], [-0.02881750062101851, 0.030392163335942534, -0.9195956618721156]]"
"['Bi', 'Bi']","[[0.019180765053593275, 0.02688609172627677, 1.410836859653007], [0.046470432525442744, 0.26964719107270724, -1.522397593469406]]",[-11684.773910036447],"[[-0.0053043892924111245, -0.04777960257871252, 0.581167851024481], [0.005304589838568278, 0.047777921076317925, -0.581167851024481]]"
"['Bi', 'Bi']","[[0.021172029708548437, -0.010999648702017348, 1.2781546598784614], [-0.186995461441212, 0.1894044497073884, -1.5649657447244179]]",[-11684.790459272435],"[[-0.00010323391118774408, 0.000909796153880127, -0.00824241106354752], [0.00010486676828370674, -0.0009108533920829673, 0.00824220023297205]]"
"['Bi', 'Bi']","[[-0.18689502084983667, -0.05711196316949894, 1.4365847944865793], [-0.07221390640140558, 0.10291553394132905, -1.3392198168837162]]",[-11684.756328683252],"[[0.02788026615329337, 0.03845979585242614, -0.6868201946012223], [-0.02787894460553982, -0.03845959016405983, 0.6868201946012223]]"
"['Bi', 'Bi']","[[0.15858549475078842, 0.026872771048348534, 1.3655376221411848], [0.08804251709669285, 0.274683403890594, -1.6381687018534896]]",[-11684.728572869602],"[[0.02603297893545112, -0.07797265443385651, 0.9544696101592893], [-0.02603235158593387, 0.07797383714196279, -0.9544701243802052]]"
"['Bi', 'Bi']","[[-0.12113028944688056, 0.0184918723396589, 1.4385514750814998], [0.016661731142604462, 0.0011030216225035407, -1.5083237042914113]]",[-11684.771158047255],"[[-0.032734213350110106, 0.0045890210952286336, 0.6236985487475949], [0.03273495382822883, -0.0045907663610167855, -0.6236985487475949]]"
"['Bi', 'Bi']","[[-0.011220674384788465, 0.04251672070597138, 1.3676235458850037], [0.0912976221876114, -0.06247496996809391, -1.4415997782830823]]",[-11684.776161774817],"[[0.01183494350070495, -0.011590698850128535, -0.3929957517219297], [-0.011832680928675525, 0.01159257061426197, 0.3929957002998381]]"
"['Bi', 'Bi']","[[0.07417044321921452, -0.19029970303107635, 1.2667194599943223], [0.056653230273895655, -0.04163356096863639, -1.491860947688653]]",[-11684.73758423568],"[[-0.005011638697070252, 0.045689510528858036, -0.9025836913154195], [0.005012554524521253, -0.04568963908408698, 0.9025836913154195]]"
"['Bi', 'Bi']","[[-0.13017929848191015, -0.15298094748032098, 1.3329014253573614], [-0.09592370453357037, -0.017263969332005576, -1.534449248023875]]",[-11684.790929427993],"[[-0.001722879180583404, -0.007798844101597091, 0.0930991825807596], [0.0017243709354600768, 0.007797666535699958, -0.09309913115866801]]"
