atoms,coordinates,total_energy,forces,charge
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.887593152605557, 5.317497363290736, -0.08340985481146218], [-2.545171786246637, 5.592866167752061, -0.08228599550699382], [-5.360247462848682, 2.5860221597055, -0.09460243887024132], [-2.5009816309147523, 2.8382056474909607, 0.16285101418768527]]",[-23365.548828125],"[[1.0615556016492207, 1.5530592658103417, -0.07618681661544978], [-1.2910189720015854, 1.5595986131962956, -0.058673480665869776], [0.08406046443366515, -1.527292684162519, 0.0770322986451726], [0.1457457370032489, -1.5840390191023261, 0.059073287427887464]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.585694059824668, 5.436428511845864, -0.19560194740517323], [-2.877409715922727, 5.57285321018776, -0.16365207367820234], [-5.442338689547357, 2.4826951877993757, 0.11443600889375938], [-2.295338290812808, 2.7290125492652173, -0.04356188581854574]]",[-23365.822265625],"[[-1.7714540309505766, -0.33472140933088707, 0.06934474737637741], [1.9591508358606742, 0.49242597079566114, -0.07810496347548629], [0.6466101758710163, 0.07098655191627462, -0.10574824577753403], [-0.8364703081737933, -0.2311953692408893, 0.1181579905601052]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.753980780192004, 5.551316020534422, -0.1669119707722389], [-2.7569315633263023, 5.861184247412779, -0.15797677303796653], [-5.3578641912338165, 2.537565622570646, -0.003676017360623965], [-2.406738769624725, 2.723163093472115, -0.0694931353546497]]",[-23365.986328125],"[[0.4856069386536156, -0.6405927627145778, 0.06377686614451229], [-0.19005754171234435, -0.9106142793571305, 0.0006395854039405679], [-0.026514968484228508, 0.561510728077021, -0.0625932838626652], [-0.26989157301713546, 0.9885336605041122, -0.002446895030906539]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.6981412784373235, 5.361219512861937, -0.023829184686172334], [-2.7673351976065486, 5.5125026070323875, -0.2029193093842536], [-5.496473247482085, 2.4057967918763348, 0.308409100171453], [-2.6411800302110904, 2.5962354188639893, -0.042620766525199694]]",[-23366.11328125],"[[-0.06369176258295096, -0.18137749265400532, 0.09124047965858706], [0.037318019731031826, 0.05243556958074542, -0.07045885841250284], [-0.39154462029760306, 0.1993451942047671, -0.04180506516223154], [0.41697207325147023, -0.07089142104685563, 0.021365992179193084]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.81172958977412, 5.533091504821177, -0.16891199913236782], [-2.94606648003863, 5.57642327110505, -0.29104741258145983], [-5.528465350488215, 2.1874749599924543, -0.06855928875151594], [-2.6106532394721307, 2.763033746002538, -0.08762252225350671]]",[-23365.78515625],"[[-0.4296090008346323, -1.242960399433854, 0.015086007538739747], [0.47115589110167894, 0.4629868747894405, -0.002287208867720722], [-0.05125681069108834, 1.2587294980371138, 0.0038619903676762896], [0.006430060014723257, -0.47674454685854156, -0.016101881811114882]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.800186917504054, 5.500085299548581, -0.1239538267855677], [-2.651927519282123, 5.575889508125972, -0.27228289725948157], [-5.524276542170702, 2.4801836556248116, 0.06224706717845084], [-2.566958810529624, 2.701178018063738, 0.09838546633909248]]",[-23366.009765625],"[[0.9371527065995368, -0.4100282396931653, -0.08062608578136451], [-0.8792838274005854, 0.21476261712372602, 0.07987892279073854], [0.2113945215474692, 0.4262963382730964, 0.047404303585540826], [-0.2715827941870389, -0.23507809710965713, -0.04557596540844502]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.772323694210684, 5.388484440459517, -0.06771519734424371], [-2.908345200639141, 5.54266833301414, 0.03333128817377587], [-5.4107686376284665, 2.38478831059648, 0.1048466552096415], [-2.3103447513331297, 2.6706815206766255, -0.046680228413064906]]",[-23365.990234375],"[[-0.18606574758733993, -0.5786980479659976, 0.10502931351518428], [0.5370255849513177, 0.2423067062111201, -0.08132758595466938], [0.5215876446178191, 0.31395110094495, -0.1436036469343909], [-0.8728498953023663, 0.016591569247001475, 0.11615026641654011]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.58433656575734, 5.510894771507311, -0.23082721500714978], [-2.7587532782881947, 5.7360439000393555, -0.23522171418611082], [-5.534431765385494, 2.319623902568321, 0.14445903078255132], [-2.3921840820576215, 2.6509142055250785, -0.043951677660649766]]",[-23365.76953125],"[[-0.6377547774803969, -1.084539733921767, 0.17818515778676156], [0.685394260001769, -0.8698936392575565, 0.004718230927399015], [0.7853552064826752, 1.1919702534252699, -0.22813781167567107], [-0.8290871242650474, 0.7650614780414815, 0.04538861415999032]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.684040914605626, 5.449348558302435, 0.027811891877661782], [-2.745055038694849, 5.728524819692913, -0.2161367215094722], [-5.512771918469775, 2.55603840097932, 0.19793459646673192], [-2.7892385637030115, 2.595635730746664, 0.1773198389750979]]",[-23365.83203125],"[[-0.18253402691568246, 0.1500120222530958, -0.07123656612552606], [0.04249760246497439, -0.9334986527720155, 0.17651599669414494], [-1.8381155735884227, -0.05720265458046887, 0.0881732547401522], [1.9736775767314132, 0.8468514000215273, -0.1934443035078439]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.5449179894158815, 5.4023098668147895, 0.013378479894432832], [-2.8619828396824705, 5.437105922723699, -0.18931128213848875], [-5.548268231825068, 2.403262460810068, 0.07058861045662279], [-2.495859461373888, 2.511047601912381, -0.04529797076958663]]",[-23365.8515625],"[[-2.1742129352457495, -0.4291839972477415, 0.1287583976284186], [2.319162041206275, 0.031583016701538735, -0.12286558019987309], [0.308913792853985, 0.27282936853106887, 0.02305088843183252], [-0.4531047829183779, 0.1258255386352766, -0.029498719921405073]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.715849963346922, 5.319683031562537, -0.11999471292344499], [-2.874940409579275, 5.760714316970928, -0.18389639457247836], [-5.573148057926611, 2.3157960244695213, 0.16391459817163284], [-2.569714787011042, 2.622547605701599, -0.13660852631344392]]",[-23365.962890625],"[[-0.4806330854236577, -0.4713509350950337, 0.14043907999659916], [0.4092849333594077, -0.9711046567847199, -0.06529901147730786], [0.4275638928304902, 0.6402595475611533, -0.17366695571027485], [-0.35357403365561185, 0.7996407777439143, 0.09704428544661131]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.579791889291616, 5.4009992610592645, 0.056062088122445675], [-2.751020454595464, 5.646106389169888, -0.18199068951362024], [-5.381679824445081, 2.4572194347841, 0.10261800906187146], [-2.6829693391592575, 2.6721131591802454, -0.14823699243385283]]",[-23365.875],"[[-0.9302163806666021, -0.10550964727261286, 0.0913172014192212], [0.7870217964707129, -0.23904181477266004, -0.07068424143988851], [-1.9851297907467136, 0.03642442205021964, 0.17119118768916824], [2.125446280476991, 0.308222422832721, -0.1915545930644499]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.932792345217455, 5.494412184514295, 0.09414669813607748], [-2.8009408726607474, 5.661184325178815, -0.10541246501796094], [-5.588477869963498, 2.4399047717066122, 0.20516252642523136], [-2.6134448106880055, 2.606383118457819, -0.04712078768999965]]",[-23365.962890625],"[[0.9645802218053239, -0.6598359378248362, -0.0117933893085009], [-0.7607049984430071, -0.6368631184124371, 0.04689218069109882], [0.2566292499562037, 0.639573576859505, -0.072975969795238], [-0.45954421718039584, 0.6550254011577294, 0.038054713183812566]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.766621177013931, 5.519665144319601, -0.034163158208873674], [-2.87336830090492, 5.681030675727587, -0.1177850916371652], [-5.589426024255495, 2.457905008571634, 0.20619110602973373], [-2.73539110871838, 2.7143883287090196, -0.0769088610266686]]",[-23366.056640625],"[[-0.3483375163818744, -0.6343670900872489, 0.13476326379451217], [0.32238406685325754, -0.28908384025673184, -0.07404390379312654], [-0.4768974761588941, 0.6622316930714477, -0.08189595433287922], [0.5038923258861453, 0.26041479007188933, 0.02154095584578668]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.562396658899895, 5.521770114968648, -0.011782127779610123], [-2.655259135929427, 5.654343417005364, -0.19965440197051626], [-5.507857412246057, 2.649743363358378, 0.1772638815014279], [-2.7292397579376293, 2.7960823608828527, 0.0821773407207633]]",[-23365.98046875],"[[-0.4080628359309688, 0.5620470604921778, -0.052385021664724404], [0.17191335954328743, 0.39962498492396137, -0.016803453975347955], [-1.1290712652281745, -0.39185988914106684, 0.09349646966028997], [1.3659928957429888, -0.5684264851733244, -0.024212570044876612]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.715824031257865, 5.492154220399124, -0.09245507145334472], [-2.7348783991435175, 5.607956077307356, -0.1523678728211135], [-5.52307419177247, 2.455197196112078, 0.10642903625134136], [-2.51017354054956, 2.81248193436337, 0.021316260374398672]]",[-23366.033203125],"[[0.3026576783484421, -0.39133960041848226, 0.02413667617991688], [-0.3737552505604333, 0.8823480698377086, -0.05150621811965916], [0.477819679949251, 0.4892838238897973, -0.04844142546615592], [-0.40337195847096374, -0.9790236588877068, 0.07650460514140081]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.725174250461169, 5.359297627850527, -0.1295002995623722], [-2.8138725130397098, 5.358964869814267, -0.14816514502275124], [-5.583515083287862, 2.4669929973651135, 0.13831291067151025], [-2.690150720876673, 2.517026782710344, -0.19615357844107753]]",[-23366.05859375],"[[-0.1406146864393375, 0.22649317892073711, 0.10074405351354515], [0.24498677420206544, 0.7823166750913408, -0.1299084527065569], [-0.26235355719064857, -0.37028626484050076, -0.06867204357435615], [0.15735314289093105, -0.6379820631251709, 0.0986424840528505]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.660120700357702, 5.519589649437355, -0.16316096810420927], [-2.8202444290313853, 5.565132409108293, -0.23873298639966162], [-5.565356149486899, 2.441700922575918, 0.08174261541731964], [-2.5273789853615716, 2.737576634256557, 0.03952808970431741]]",[-23366.01171875],"[[-0.6049027458340636, -0.6555293376551923, 0.041633824455068184], [0.6172018816976509, 0.5238677001583806, -0.04119536370681143], [0.42874726942397084, 0.6511584598710761, -0.03203015749885382], [-0.43595376702605537, -0.520033669010337, 0.030589408194816807]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.842461626841246, 5.421919752448837, 0.12445574246225838], [-2.929070917609233, 5.637323545678931, -0.2444724626622179], [-5.458593642184538, 2.4707102357767705, 0.17480801662219356], [-2.5253226795945767, 2.735360623796166, -0.06946967452126955]]",[-23366.12109375],"[[0.12301706968166141, -0.2575843124630789, -0.046495315272719384], [0.06349461028384154, 0.12295865418562898, 0.03224305524240439], [-0.022457750032109633, 0.09228409100715929, 0.04898607797573006], [-0.16247935977823413, 0.04229331277955395, -0.03507363055318889]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.610368465940956, 5.510623739218206, -0.12828677268857064], [-2.7089846007361342, 5.559804017163194, -0.268744455629651], [-5.424955960156701, 2.463577313493437, 0.029084291718173533], [-2.5840350299850776, 2.622978789235502, -0.1361276477051685]]",[-23366.06640625],"[[-0.2676108489893836, -0.6062412628778348, 0.053711814471615785], [0.3575523037705313, -0.06782640727835859, -0.017630573176168316], [-0.7411538050041974, 0.5185038617858962, 0.0008505697314635206], [0.6499747233229543, 0.15262662992146253, -0.036650828377227704]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.49470410511645, 5.478807342047328, -0.15149035209208156], [-2.6878818410459817, 5.533624768581268, -0.2162819016328883], [-5.61157795029864, 2.303167270884005, 0.0320109972062748], [-2.6119178531493925, 2.76874733725997, 0.05773325122893952]]",[-23365.81640625],"[[-1.1463254338362023, -0.7017526557745107, 0.012254470634842739], [0.7689037367241776, 0.9754739919060889, -0.06894509488063445], [0.4743220007022181, 1.0494436421989768, -0.019170417992884985], [-0.09689079050325146, -1.3235830399350828, 0.07449729237456834]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.495154695858802, 5.38915613273163, -0.15689933083407184], [-2.842056737306733, 5.618708939978844, -0.01836351956511484], [-5.452547262070358, 2.5603310874526866, 0.12380443274322786], [-2.627276416745099, 2.7909211628815687, 0.0985950534184545]]",[-23365.65234375],"[[-2.8706994546217737, 0.6045371347629452, -0.1463479925398085], [2.6255888560231893, 0.9057939724926238, 0.0358507057744857], [-0.8886452191723307, -0.7404374952685181, 0.0003623411403149922], [1.1382501085748187, -0.7698571023020306, 0.10998141520040479]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.712706188711606, 5.53831425754328, -0.056482956328456374], [-2.779776936686825, 5.62996598489147, -0.18601887441672307], [-5.507963376708144, 2.532391304272116, -0.021814262145821245], [-2.561969056529974, 2.67340312143833, -0.10859521929456997]]",[-23366.12109375],"[[0.043712166556997126, -0.4397023346578966, -0.011644856596978314], [0.10669384661955889, -0.12056824683654163, 0.02017935028289711], [-0.04425753897585336, 0.3362084847972266, 0.010138718961290918], [-0.10594025586748566, 0.22297467372661514, -0.01888581214262913]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.86328313831699, 5.486464688034592, -0.09066581563681439], [-2.85499329398233, 5.551681330757082, -0.08793010691322796], [-5.583449742984628, 2.531733068610808, 0.1464855737732101], [-2.559534180195882, 2.669575365411781, -0.03724366556216026]]",[-23366.072265625],"[[0.52835633453221, -0.21762775322225997, 0.07719916333234268], [-0.32690540567733045, 0.3835255508044056, -0.07919187222516705], [0.38009775417982694, 0.03821244016530927, -0.09723886664114184], [-0.5832987824994667, -0.20460572559527146, 0.0995952325656047]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.840749291406716, 5.484524535549847, 0.1945611997919301], [-2.884204067387885, 5.636399348977606, -0.2541663191082346], [-5.47631893158822, 2.5750795959199406, 0.1316885277132318], [-2.6015533332762493, 2.657670463607901, 0.07688948243676497]]",[-23366.056640625],"[[0.32213585241721127, -0.06896232128131304, -0.18116815331919195], [-0.05627793110762463, -0.21478298027199083, 0.18997804315876501], [-0.5170743276400325, -0.17196251906283583, 0.17478394638352865], [0.2536473342876965, 0.4558057797005955, -0.18577356726299465]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.536949632123157, 5.339993481461255, 0.0043964526973225004], [-2.6459296482079675, 5.6867786175139, -0.261678051987833], [-5.461641807459163, 2.398891000591977, 0.05580126678678364], [-2.5285760894734275, 2.738014916449254, -0.1842521074557764]]",[-23366.09765625],"[[-0.2887439402314023, 0.1432955257616565, 0.012028743079443505], [-0.01573047547027563, -0.19192015271347676, 0.019526901642748347], [0.2268333360565245, 0.1580911013271646, -0.01422184386314671], [0.07852168810563309, -0.10970990655687382, -0.01718293358456492]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.762788018364723, 5.50445983098609, -0.040074092699608405], [-2.7691432583102626, 5.578137527416321, -0.15681225411258148], [-5.409704812281078, 2.385403795535562, 0.14230883283187407], [-2.4367041105483636, 2.703214215163539, 0.056569339013998396]]",[-23366.02734375],"[[0.4596367255231444, -0.8739744964451734, 0.02353312994885864], [-0.23633305325461426, 0.2033474270143618, 0.013647459100222263], [0.1317405704073837, 0.7575363691599807, -0.037537741186134774], [-0.3525447176484983, -0.08881844772317933, -2.944442333490804e-05]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.778896088827735, 5.365296559635577, -0.16649920441643407], [-2.7319139070153167, 5.389822780332263, -0.02255097117326285], [-5.399499241976634, 2.386686448497444, 0.03371215697945565], [-2.4572713797089323, 2.7897736704175635, -0.07921698111747139]]",[-23365.607421875],"[[0.6325112668022047, -0.12832989733930045, 0.12478547541102325], [-0.8160675648984546, 3.500140308335866, -0.05331879542568636], [0.16212310752778286, -0.0007027163057706794, -0.10519000755136501], [0.02273632407102341, -3.374058996217081, 0.03461740861450116]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.758633100027828, 5.218736878668285, -0.03987478056993456], [-2.740420479258444, 5.735713846523266, -0.058913532418796766], [-5.404702751284441, 2.36018912470292, 0.2120402186909886], [-2.4139422312582437, 2.5975398780351178, -0.09439562218698004]]",[-23365.9765625],"[[0.5417533320509841, 0.31576311260796985, 0.08551617242414215], [-0.523054716890535, -0.9580444739657806, -0.10172400431274402], [0.47372864118750135, -0.14198981601231203, -0.13405245622263173], [-0.4912576094529211, 0.7783201501339112, 0.14991051504432112]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.476147103268447, 5.45172132790463, -0.09087036115328334], [-2.8178620468070252, 5.637670393408186, -0.060237014837631886], [-5.370321812627412, 2.454329965084767, -0.016745075930875084], [-2.454364912248642, 2.5301715630294628, -0.003480013753995422]]",[-23365.69921875],"[[-2.6622584637482607, -0.6865584561550911, -0.008942687391072832], [2.8764026787986716, -0.6258474779546328, 0.04050932615644402], [-0.5131473767725077, 0.3858996573504628, -0.021479331611239796], [0.29876662010083865, 0.9310859282351834, -0.010041875736222377]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.776123444626984, 5.422254537783251, -0.14247468033526384], [-2.753305155343318, 5.677052722277393, -0.0716434452947004], [-5.481354388776628, 2.41985881011387, 0.14277071227703897], [-2.6224027012538444, 2.665306455008286, 0.05315353565929973]]",[-23366.06640625],"[[0.41253331830647133, -0.4308144375054, 0.1134596568968213], [-0.3941617476484572, -0.5049750180243167, -0.04665181840843654], [-0.4467791971671134, 0.47608701257353575, -0.09639703557992106], [0.42606463032844666, 0.45756693491504485, 0.02991777397230035]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.888117701384717, 5.582829180363848, 0.04787660323308157], [-2.7616603274333915, 5.724966744658502, -0.23392590431719829], [-5.31432716641307, 2.4017636999031087, 0.05080431657512224], [-2.6552991444035934, 2.7046105797636235, -0.2903679801357834]]",[-23365.6484375],"[[0.8471007971656797, -1.0686060846254581, -0.022118801315474314], [-0.5538668341639753, -0.5486444065433301, 0.0013567302343870727], [-2.2616963112052937, 0.79455101911954, 0.22268064220697306], [1.9732204343372863, 0.8226434219694285, -0.2032172777005783]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.81172958977412, 5.533091504821177, -0.16891199913236782], [-2.94606648003863, 5.57642327110505, -0.29104741258145983], [-5.528465350488215, 2.1874749599924543, -0.06855928875151594], [-2.6106532394721307, 2.763033746002538, -0.08762252225350671]]",[-23365.78515625],"[[-0.4296090008346323, -1.242960399433854, 0.015086007538739747], [0.47115589110167894, 0.4629868747894405, -0.002287208867720722], [-0.05125681069108834, 1.2587294980371138, 0.0038619903676762896], [0.006430060014723257, -0.47674454685854156, -0.016101881811114882]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.753980780192004, 5.551316020534422, -0.1669119707722389], [-2.7569315633263023, 5.861184247412779, -0.15797677303796653], [-5.3578641912338165, 2.537565622570646, -0.003676017360623965], [-2.406738769624725, 2.723163093472115, -0.0694931353546497]]",[-23365.986328125],"[[0.4856069386536156, -0.6405927627145778, 0.06377686614451229], [-0.19005754171234435, -0.9106142793571305, 0.0006395854039405679], [-0.026514968484228508, 0.561510728077021, -0.0625932838626652], [-0.26989157301713546, 0.9885336605041122, -0.002446895030906539]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.701311381777798, 5.504663718959493, -0.15326947020160134], [-2.863644697501614, 5.642253690802675, -0.2573293785277088], [-5.42510659547629, 2.412337673682695, 0.07352613507298261], [-2.403130282863575, 2.7742591084348076, -0.062250861082238554]]",[-23366.01171875],"[[-0.5115796714665741, -0.8337490510874941, 0.08354485512141417], [0.6948878065488694, 0.2015918768078944, -0.038653081210248914], [0.30782055918704015, 0.7144641968125521, -0.07302986014721158], [-0.4926113988578908, -0.08189626286542868, 0.030645921073460848]]","tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.61391248311733, 5.557347014639217, -0.024570156229845017], [-2.935371755561731, 5.66793025295532, -0.20847601406441144], [-5.459005824137868, 2.5448115360917125, 0.08023942980488616], [-2.548310381881779, 2.6875866093589336, -0.03594641112912069]]",[-23365.81640625],"[[-2.3089547560280734, -0.6561371467776423, 0.15343565368825665], [2.5471315997983033, -0.22298346690427492, -0.11752272204075259], [-0.5070241369516019, 0.3669507708703043, 0.03281922435190659], [0.2670003144960799, 0.5144158055054582, -0.06856667970871315]]","tensor(-2, dtype=torch.int32)"
